Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Import,2021,Meat,Pork,777.05
Import,2021,Dairy,Chicken,526.83
Import,2021,Beverage,Beef,410.03
Import,2021,Meat,Cheese,923.92
Import,2021,Dairy,Cream,799.59
Import,2021,Beverage,Milk,290.31
Import,2021,Meat,Coffee,675.46
Import,2021,Dairy,Tea,179.12
Import,2021,Beverage,Soda,438.32
Import,2019,Meat,Pork,694.83
Import,2019,Dairy,Chicken,705.09
Import,2019,Beverage,Beef,711.39
Import,2019,Meat,Cheese,713.21
Import,2019,Dairy,Cream,842.09
Import,2019,Beverage,Milk,206.49
Import,2019,Meat,Coffee,337.51
Import,2019,Dairy,Tea,341.48
Import,2019,Beverage,Soda,216.73
Import,2021,Meat,Pork,472.14
Import,2021,Dairy,Chicken,732.68
Import,2021,Beverage,Beef,485.8
Import,2021,Meat,Cheese,876.46
Import,2021,Dairy,Cream,110.89
Import,2021,Beverage,Milk,111.72
Import,2021,Meat,Coffee,625.98
Import,2021,Dairy,Tea,375.09
Import,2021,Beverage,Soda,378.41
