Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Production,Factory,Q1,February,Illinois,Chicago,2.96
Production,Factory,Q4,January,Illinois,Chicago,2.32
Production,Factory,Q1,December,Illinois,Chicago,6.67
Production,Factory,Q4,October,Illinois,Chicago,8.51
Residential,Workshop,Q1,February,Illinois,Chicago,13.05
Residential,Workshop,Q4,January,Illinois,Chicago,16.66
Residential,Workshop,Q1,December,Illinois,Chicago,18.24
Residential,Workshop,Q4,October,Illinois,Chicago,25.87
Culture,House,Q1,February,Illinois,Chicago,29.62
Culture,House,Q4,January,Illinois,Chicago,34.0
Culture,House,Q1,December,Illinois,Chicago,36.96
Culture,House,Q4,October,Illinois,Chicago,37.51
Production,Hotel,Q1,February,Illinois,Chicago,42.41
Production,Hotel,Q4,January,Illinois,Chicago,44.09
Production,Hotel,Q1,December,Illinois,Chicago,44.72
Production,Hotel,Q4,October,Illinois,Chicago,46.07
Residential,Concert,Q1,February,Illinois,Chicago,54.21
Residential,Concert,Q4,January,Illinois,Chicago,59.93
Residential,Concert,Q1,December,Illinois,Chicago,65.48
Residential,Concert,Q4,October,Illinois,Chicago,74.53
Culture,Museum,Q1,February,Illinois,Chicago,78.43
Culture,Museum,Q4,January,Illinois,Chicago,84.85
Culture,Museum,Q1,December,Illinois,Chicago,87.5
Culture,Museum,Q4,October,Illinois,Chicago,87.75
Production,Theatre,Q1,February,Illinois,Chicago,89.39
Production,Theatre,Q4,January,Illinois,Chicago,92.29
Production,Theatre,Q1,December,Illinois,Chicago,93.26
Production,Theatre,Q4,October,Illinois,Chicago,94.44
