State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
California,Malibu,Water,Chemical,1.42
California,Malibu,Soil,Oxygen-depletion,5.14
California,Malibu,Air,Inorganic Fertilizers,8.45
California,Malibu,Water,Inferior Irrigation,9.34
California,Malibu,Soil,Industrial,11.42
California,Malibu,Air,Urban Activities,11.93
California,Malibu,Water,Thermal,11.37
California,Malibu,Soil,Noise,14.42
California,Malibu,Air,Light,15.9
California,Malibu,Water,Chemical,18.94
California,Malibu,Soil,Oxygen-depletion,20.17
California,Malibu,Air,Inorganic Fertilizers,20.28
Illinois,San Francisco,Water,Chemical,22.53
Illinois,San Francisco,Soil,Oxygen-depletion,23.73
Illinois,San Francisco,Air,Inorganic Fertilizers,25.1
Illinois,San Francisco,Water,Inferior Irrigation,25.9
Illinois,San Francisco,Soil,Industrial,27.95
Illinois,San Francisco,Air,Urban Activities,25.93
Illinois,San Francisco,Water,Thermal,29.8
Illinois,San Francisco,Soil,Noise,31.24
Illinois,San Francisco,Air,Light,31.38
Illinois,San Francisco,Water,Chemical,32.3
Illinois,San Francisco,Soil,Oxygen-depletion,32.98
Illinois,San Francisco,Air,Inorganic Fertilizers,34.25
Massachusetts,Berkeley,Water,Chemical,31.91
Massachusetts,Berkeley,Soil,Oxygen-depletion,37.97
Massachusetts,Berkeley,Air,Inorganic Fertilizers,31.43
Massachusetts,Berkeley,Water,Inferior Irrigation,33.68
Massachusetts,Berkeley,Soil,Industrial,32.26
Massachusetts,Berkeley,Air,Urban Activities,41.59
Massachusetts,Berkeley,Water,Thermal,42.1
Massachusetts,Berkeley,Soil,Noise,45.79
Massachusetts,Berkeley,Air,Light,46.83
Massachusetts,Berkeley,Water,Chemical,47.09
Massachusetts,Berkeley,Soil,Oxygen-depletion,46.02
Massachusetts,Berkeley,Air,Inorganic Fertilizers,48.46
California,Springfield,Water,Chemical,48.71
California,Springfield,Soil,Oxygen-depletion,45.33
California,Springfield,Air,Inorganic Fertilizers,52.49
California,Springfield,Water,Inferior Irrigation,54.42
California,Springfield,Soil,Industrial,60.13
California,Springfield,Air,Urban Activities,60.22
California,Springfield,Water,Thermal,62.92
California,Springfield,Soil,Noise,63.4
California,Springfield,Air,Light,62.41
California,Springfield,Water,Chemical,65.09
California,Springfield,Soil,Oxygen-depletion,70.64
California,Springfield,Air,Inorganic Fertilizers,71.46
Illinois,Champaign,Water,Chemical,74.58
Illinois,Champaign,Soil,Oxygen-depletion,75.14
Illinois,Champaign,Air,Inorganic Fertilizers,74.6
Illinois,Champaign,Water,Inferior Irrigation,74.92
Illinois,Champaign,Soil,Industrial,79.29
Illinois,Champaign,Air,Urban Activities,80.62
Illinois,Champaign,Water,Thermal,81.39
Illinois,Champaign,Soil,Noise,82.91
Illinois,Champaign,Air,Light,86.81
Illinois,Champaign,Water,Chemical,89.65
Illinois,Champaign,Soil,Oxygen-depletion,89.54
Illinois,Champaign,Air,Inorganic Fertilizers,91.31
Massachusetts,Chicago,Water,Chemical,91.62
Massachusetts,Chicago,Soil,Oxygen-depletion,91.85
Massachusetts,Chicago,Air,Inorganic Fertilizers,-5.85
Massachusetts,Chicago,Water,Inferior Irrigation,-3.45
Massachusetts,Chicago,Soil,Industrial,-96.82
Massachusetts,Chicago,Air,Urban Activities,-96.66
Massachusetts,Chicago,Water,Thermal,-94.97
Massachusetts,Chicago,Soil,Noise,-96.23
Massachusetts,Chicago,Air,Light,-94.13
Massachusetts,Chicago,Water,Chemical,-91.5
Massachusetts,Chicago,Soil,Oxygen-depletion,-94.16
Massachusetts,Chicago,Air,Inorganic Fertilizers,-87.1
California,Cambridge,Water,Chemical,-86.74
California,Cambridge,Soil,Oxygen-depletion,-85.72
California,Cambridge,Air,Inorganic Fertilizers,-79.94
California,Cambridge,Water,Inferior Irrigation,-77.82
California,Cambridge,Soil,Industrial,-73.64
California,Cambridge,Air,Urban Activities,-67.85
California,Cambridge,Water,Thermal,-63.89
California,Cambridge,Soil,Noise,-59.59
California,Cambridge,Air,Light,-58.92
California,Cambridge,Water,Chemical,-58.99
California,Cambridge,Soil,Oxygen-depletion,-54.57
California,Cambridge,Air,Inorganic Fertilizers,-53.48
Illinois,Boston,Water,Chemical,-48.3
Illinois,Boston,Soil,Oxygen-depletion,-46.02
Illinois,Boston,Air,Inorganic Fertilizers,-42.95
Illinois,Boston,Water,Inferior Irrigation,-40.02
Illinois,Boston,Soil,Industrial,-38.65
Illinois,Boston,Air,Urban Activities,-36.0
Illinois,Boston,Water,Thermal,-35.55
Illinois,Boston,Soil,Noise,-35.37
Illinois,Boston,Air,Light,-32.87
Illinois,Boston,Water,Chemical,-30.21
Illinois,Boston,Soil,Oxygen-depletion,-30.64
Illinois,Boston,Air,Inorganic Fertilizers,-24.48
Massachusetts,Lenox,Water,Chemical,-22.48
Massachusetts,Lenox,Soil,Oxygen-depletion,-20.7
Massachusetts,Lenox,Air,Inorganic Fertilizers,-20.81
Massachusetts,Lenox,Water,Inferior Irrigation,-18.36
Massachusetts,Lenox,Soil,Industrial,-17.49
Massachusetts,Lenox,Air,Urban Activities,-12.34
Massachusetts,Lenox,Water,Thermal,-12.16
Massachusetts,Lenox,Soil,Noise,-11.35
Massachusetts,Lenox,Air,Light,-9.2
Massachusetts,Lenox,Water,Chemical,-8.66
Massachusetts,Lenox,Soil,Oxygen-depletion,-5.4
Massachusetts,Lenox,Air,Inorganic Fertilizers,-3.03
