Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2017,Illinois,Chicago,Temperature,31-40,0.88
2017,Illinois,Chicago,Humidity,0-10,1.49
2017,Illinois,Chicago,Temperature,21-30,1.74
2017,Illinois,Chicago,Humidity,High,1.61
2017,Illinois,Chicago,Temperature,Low,4.2
2017,Illinois,Chicago,Humidity,Medium,5.97
2016,Oregon,Champaign,Temperature,31-40,6.93
2016,Oregon,Champaign,Humidity,0-10,6.41
2016,Oregon,Champaign,Temperature,21-30,8.51
2016,Oregon,Champaign,Humidity,High,9.28
2016,Oregon,Champaign,Temperature,Low,10.38
2016,Oregon,Champaign,Humidity,Medium,11.41
2022,Michigan,Salem,Temperature,31-40,5.79
2022,Michigan,Salem,Humidity,0-10,12.29
2022,Michigan,Salem,Temperature,21-30,6.25
2022,Michigan,Salem,Humidity,High,11.69
2022,Michigan,Salem,Temperature,Low,15.37
2022,Michigan,Salem,Humidity,Medium,17.21
2017,Illinois,Portland,Temperature,31-40,17.24
2017,Illinois,Portland,Humidity,0-10,19.48
2017,Illinois,Portland,Temperature,21-30,17.85
2017,Illinois,Portland,Humidity,High,17.37
2017,Illinois,Portland,Temperature,Low,22.22
2017,Illinois,Portland,Humidity,Medium,23.41
2016,Oregon,Detroit,Temperature,31-40,17.56
2016,Oregon,Detroit,Humidity,0-10,25.77
2016,Oregon,Detroit,Temperature,21-30,26.38
2016,Oregon,Detroit,Humidity,High,27.34
2016,Oregon,Detroit,Temperature,Low,26.27
2016,Oregon,Detroit,Humidity,Medium,27.4
2022,Michigan,Flint,Temperature,31-40,23.03
2022,Michigan,Flint,Humidity,0-10,27.24
2022,Michigan,Flint,Temperature,21-30,24.14
2022,Michigan,Flint,Humidity,High,5.76
2022,Michigan,Flint,Temperature,Low,7.32
2022,Michigan,Flint,Humidity,Medium,11.91
2017,Illinois,Port Huron,Temperature,31-40,15.26
2017,Illinois,Port Huron,Humidity,0-10,15.96
2017,Illinois,Port Huron,Temperature,21-30,4.62
2017,Illinois,Port Huron,Humidity,High,17.74
2017,Illinois,Port Huron,Temperature,Low,17.16
2017,Illinois,Port Huron,Humidity,Medium,5.19
