Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Production,Workshop,Q2,June,Florida,Fort Lauderdale,0.79
Production,Workshop,Q4,May,Georgia,Albany,1.12
Production,Workshop,Q3,November,Florida,Fort Lauderdale,2.32
Production,Workshop,Q2,October,Georgia,Albany,3.19
Production,Workshop,Q4,December,Florida,Fort Lauderdale,6.63
Production,Workshop,Q3,August,Georgia,Albany,7.28
Production,Workshop,Q2,July,Florida,Fort Lauderdale,8.41
Production,Workshop,Q4,September,Georgia,Albany,8.68
Production,Workshop,Q3,June,Florida,Fort Lauderdale,10.67
Service,Factory,Q2,June,Florida,Fort Lauderdale,10.65
Service,Factory,Q4,May,Georgia,Albany,10.06
Service,Factory,Q3,November,Florida,Fort Lauderdale,13.85
Service,Factory,Q2,October,Georgia,Albany,14.75
Service,Factory,Q4,December,Florida,Fort Lauderdale,9.52
Service,Factory,Q3,August,Georgia,Albany,16.32
Service,Factory,Q2,July,Florida,Fort Lauderdale,16.6
Service,Factory,Q4,September,Georgia,Albany,18.54
Service,Factory,Q3,June,Florida,Fort Lauderdale,17.87
Residential,Library,Q2,June,Florida,Fort Lauderdale,20.42
Residential,Library,Q4,May,Georgia,Albany,21.45
Residential,Library,Q3,November,Florida,Fort Lauderdale,22.9
Residential,Library,Q2,October,Georgia,Albany,17.42
Residential,Library,Q4,December,Florida,Fort Lauderdale,15.87
Residential,Library,Q3,August,Georgia,Albany,26.06
Residential,Library,Q2,July,Florida,Fort Lauderdale,27.96
Residential,Library,Q4,September,Georgia,Albany,30.83
Residential,Library,Q3,June,Florida,Fort Lauderdale,34.57
Production,Administration,Q2,June,Florida,Fort Lauderdale,35.74
Production,Administration,Q4,May,Georgia,Albany,36.16
Production,Administration,Q3,November,Florida,Fort Lauderdale,37.0
Production,Administration,Q2,October,Georgia,Albany,34.35
Production,Administration,Q4,December,Florida,Fort Lauderdale,35.41
Production,Administration,Q3,August,Georgia,Albany,43.75
Production,Administration,Q2,July,Florida,Fort Lauderdale,43.02
Production,Administration,Q4,September,Georgia,Albany,45.28
Production,Administration,Q3,June,Florida,Fort Lauderdale,45.57
Service,Hospital,Q2,June,Florida,Fort Lauderdale,48.72
Service,Hospital,Q4,May,Georgia,Albany,55.39
Service,Hospital,Q3,November,Florida,Fort Lauderdale,58.33
Service,Hospital,Q2,October,Georgia,Albany,60.19
Service,Hospital,Q4,December,Florida,Fort Lauderdale,61.83
Service,Hospital,Q3,August,Georgia,Albany,62.03
Service,Hospital,Q2,July,Florida,Fort Lauderdale,63.67
Service,Hospital,Q4,September,Georgia,Albany,60.39
Service,Hospital,Q3,June,Florida,Fort Lauderdale,67.15
Residential,Hotel,Q2,June,Florida,Fort Lauderdale,70.14
Residential,Hotel,Q4,May,Georgia,Albany,71.52
Residential,Hotel,Q3,November,Florida,Fort Lauderdale,72.49
Residential,Hotel,Q2,October,Georgia,Albany,71.73
Residential,Hotel,Q4,December,Florida,Fort Lauderdale,70.53
Residential,Hotel,Q3,August,Georgia,Albany,14.59
Residential,Hotel,Q2,July,Florida,Fort Lauderdale,15.72
Residential,Hotel,Q4,September,Georgia,Albany,15.91
Residential,Hotel,Q3,June,Florida,Fort Lauderdale,92.15
Production,House,Q2,June,Florida,Fort Lauderdale,79.77
Production,House,Q4,May,Georgia,Albany,84.55
Production,House,Q3,November,Florida,Fort Lauderdale,86.42
Production,House,Q2,October,Georgia,Albany,87.59
Production,House,Q4,December,Florida,Fort Lauderdale,86.51
Production,House,Q3,August,Georgia,Albany,89.69
Production,House,Q2,July,Florida,Fort Lauderdale,88.48
Production,House,Q4,September,Georgia,Albany,86.54
Production,House,Q3,June,Florida,Fort Lauderdale,92.7
Service,Apartment,Q2,June,Florida,Fort Lauderdale,93.79
Service,Apartment,Q4,May,Georgia,Albany,93.11
Service,Apartment,Q3,November,Florida,Fort Lauderdale,93.41
Service,Apartment,Q2,October,Georgia,Albany,96.92
Service,Apartment,Q4,December,Florida,Fort Lauderdale,97.26
Service,Apartment,Q3,August,Georgia,Albany,97.48
Service,Apartment,Q2,July,Florida,Fort Lauderdale,98.59
Service,Apartment,Q4,September,Georgia,Albany,98.46
Service,Apartment,Q3,June,Florida,Fort Lauderdale,94.62
