Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2018,Oregon,Redmond,Humidity,Medium,0.32
2018,Oregon,Redmond,Temperature,High,1.34
2018,Oregon,Redmond,Wind,31-40,1.99
2018,Oregon,Redmond,Humidity,11-20,3.69
2018,Oregon,Redmond,Temperature,Storm,3.17
2018,Oregon,Redmond,Wind,Calm,4.4
2018,Oregon,Redmond,Humidity,Breeze,4.06
2018,Oregon,Redmond,Temperature,Medium,2.54
2018,Oregon,Redmond,Wind,High,7.88
2015,California,Salem,Humidity,Medium,9.32
2015,California,Salem,Temperature,High,9.37
2015,California,Salem,Wind,31-40,11.55
2015,California,Salem,Humidity,11-20,11.98
2015,California,Salem,Temperature,Storm,12.66
2015,California,Salem,Wind,Calm,6.99
2015,California,Salem,Humidity,Breeze,15.0
2015,California,Salem,Temperature,Medium,14.49
2015,California,Salem,Wind,High,10.42
2019,Minnesota,Portland,Humidity,Medium,14.89
2019,Minnesota,Portland,Temperature,High,12.47
2019,Minnesota,Portland,Wind,31-40,20.37
2019,Minnesota,Portland,Humidity,11-20,20.11
2019,Minnesota,Portland,Temperature,Storm,21.72
2019,Minnesota,Portland,Wind,Calm,22.41
2019,Minnesota,Portland,Humidity,Breeze,24.06
2019,Minnesota,Portland,Temperature,Medium,25.55
2019,Minnesota,Portland,Wind,High,26.78
2018,Oregon,San Francisco,Humidity,Medium,26.74
2018,Oregon,San Francisco,Temperature,High,25.48
2018,Oregon,San Francisco,Wind,31-40,21.36
2018,Oregon,San Francisco,Humidity,11-20,27.56
2018,Oregon,San Francisco,Temperature,Storm,24.29
2018,Oregon,San Francisco,Wind,Calm,24.93
2018,Oregon,San Francisco,Humidity,Breeze,0.44
2018,Oregon,San Francisco,Temperature,Medium,9.02
2018,Oregon,San Francisco,Wind,High,9.4
2015,California,Malibu,Humidity,Medium,10.81
2015,California,Malibu,Temperature,High,1.2
2015,California,Malibu,Wind,31-40,11.53
2015,California,Malibu,Humidity,11-20,12.26
2015,California,Malibu,Temperature,Storm,12.18
2015,California,Malibu,Wind,Calm,12.04
2015,California,Malibu,Humidity,Breeze,12.08
2015,California,Malibu,Temperature,Medium,13.17
2015,California,Malibu,Wind,High,13.06
2019,Minnesota,Los-Angeles,Humidity,Medium,14.13
2019,Minnesota,Los-Angeles,Temperature,High,14.43
2019,Minnesota,Los-Angeles,Wind,31-40,14.95
2019,Minnesota,Los-Angeles,Humidity,11-20,14.65
2019,Minnesota,Los-Angeles,Temperature,Storm,15.99
2019,Minnesota,Los-Angeles,Wind,Calm,15.97
2019,Minnesota,Los-Angeles,Humidity,Breeze,16.17
2019,Minnesota,Los-Angeles,Temperature,Medium,16.47
2019,Minnesota,Los-Angeles,Wind,High,16.42
2018,Oregon,Minneapolis,Humidity,Medium,16.89
2018,Oregon,Minneapolis,Temperature,High,4.22
2018,Oregon,Minneapolis,Wind,31-40,4.04
2018,Oregon,Minneapolis,Humidity,11-20,17.42
2018,Oregon,Minneapolis,Temperature,Storm,1.72
2018,Oregon,Minneapolis,Wind,Calm,5.03
2018,Oregon,Minneapolis,Humidity,Breeze,5.21
2018,Oregon,Minneapolis,Temperature,Medium,18.05
2018,Oregon,Minneapolis,Wind,High,6.45
2015,California,Rochester,Humidity,Medium,19.84
2015,California,Rochester,Temperature,High,7.21
2015,California,Rochester,Wind,31-40,3.76
2015,California,Rochester,Humidity,11-20,21.04
2015,California,Rochester,Temperature,Storm,2.98
2015,California,Rochester,Wind,Calm,21.82
2015,California,Rochester,Humidity,Breeze,2.66
2015,California,Rochester,Temperature,Medium,3.32
2015,California,Rochester,Wind,High,23.62
