State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Maryland,Aberdeen,Air,Thermal,1.81
Maryland,Aberdeen,Water,Noise,2.59
Maryland,Aberdeen,Soil,Light,6.15
Maryland,Aberdeen,Air,Chemical,8.41
Maryland,Aberdeen,Water,Groundwater,13.07
Maryland,Aberdeen,Soil,Solid Waste,15.55
Maryland,Aberdeen,Air,Inorganic Fertilizers,15.23
Maryland,Aberdeen,Water,Industrial,23.29
Maryland,Aberdeen,Soil,Inferior Irrigation,24.66
Maryland,Aberdeen,Air,Thermal,29.87
Maryland,Aberdeen,Water,Noise,30.57
Maryland,Aberdeen,Soil,Light,30.35
Michigan,Columbia,Air,Thermal,-96.72
Michigan,Columbia,Water,Noise,35.77
Michigan,Columbia,Soil,Light,39.14
Michigan,Columbia,Air,Chemical,-86.68
Michigan,Columbia,Water,Groundwater,-85.86
Michigan,Columbia,Soil,Solid Waste,44.91
Michigan,Columbia,Air,Inorganic Fertilizers,45.4
Michigan,Columbia,Water,Industrial,45.8
Michigan,Columbia,Soil,Inferior Irrigation,48.77
Michigan,Columbia,Air,Thermal,50.4
Michigan,Columbia,Water,Noise,-76.41
Michigan,Columbia,Soil,Light,58.53
Maryland,Port Huron,Air,Thermal,61.79
Maryland,Port Huron,Water,Noise,63.21
Maryland,Port Huron,Soil,Light,67.36
Maryland,Port Huron,Air,Chemical,68.33
Maryland,Port Huron,Water,Groundwater,-59.45
Maryland,Port Huron,Soil,Solid Waste,70.47
Maryland,Port Huron,Air,Inorganic Fertilizers,72.89
Maryland,Port Huron,Water,Industrial,73.96
Maryland,Port Huron,Soil,Inferior Irrigation,72.69
Maryland,Port Huron,Air,Thermal,74.3
Maryland,Port Huron,Water,Noise,77.36
Maryland,Port Huron,Soil,Light,78.25
Michigan,Detroit,Air,Thermal,79.76
Michigan,Detroit,Water,Noise,77.9
Michigan,Detroit,Soil,Light,-51.72
Michigan,Detroit,Air,Chemical,-46.6
Michigan,Detroit,Water,Groundwater,83.53
Michigan,Detroit,Soil,Solid Waste,77.25
Michigan,Detroit,Air,Inorganic Fertilizers,-43.46
Michigan,Detroit,Water,Industrial,-42.29
Michigan,Detroit,Soil,Inferior Irrigation,81.53
Michigan,Detroit,Air,Thermal,-40.46
Michigan,Detroit,Water,Noise,88.78
Michigan,Detroit,Soil,Light,-37.34
Maryland,Flint,Air,Thermal,93.91
Maryland,Flint,Water,Noise,95.32
Maryland,Flint,Soil,Light,96.98
Maryland,Flint,Air,Chemical,-23.81
Maryland,Flint,Water,Groundwater,-20.51
Maryland,Flint,Soil,Solid Waste,-16.54
Maryland,Flint,Air,Inorganic Fertilizers,-16.35
Maryland,Flint,Water,Industrial,-13.84
Maryland,Flint,Soil,Inferior Irrigation,-11.79
Maryland,Flint,Air,Thermal,-4.25
Maryland,Flint,Water,Noise,-3.81
Maryland,Flint,Soil,Light,-2.23
