State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Nevada,Las Vegas,Air,Light,-0.77
Nevada,Las Vegas,Water,Thermal,1.71
Nevada,Las Vegas,Soil,Noise,1.08
Nevada,Las Vegas,Air,Chemical,2.62
Nevada,Las Vegas,Water,Surface water,7.02
Nevada,Las Vegas,Soil,Oxygen-depletion,17.61
Nevada,Las Vegas,Air,Groundwater,21.53
Nevada,Las Vegas,Water,Solid Waste,25.93
Nevada,Las Vegas,Soil,Urban Activities,30.12
Nevada,Las Vegas,Air,Light,31.84
Nevada,Las Vegas,Water,Thermal,31.85
Nevada,Las Vegas,Soil,Noise,33.42
Georgia,Reno,Air,Light,31.16
Georgia,Reno,Water,Thermal,35.85
Georgia,Reno,Soil,Noise,35.17
Georgia,Reno,Air,Chemical,30.97
Georgia,Reno,Water,Surface water,36.44
Georgia,Reno,Soil,Oxygen-depletion,41.43
Georgia,Reno,Air,Groundwater,45.26
Georgia,Reno,Water,Solid Waste,46.83
Georgia,Reno,Soil,Urban Activities,46.91
Georgia,Reno,Air,Light,49.85
Georgia,Reno,Water,Thermal,51.75
Georgia,Reno,Soil,Noise,52.07
Minnesota,Albany,Air,Light,53.69
Minnesota,Albany,Water,Thermal,54.24
Minnesota,Albany,Soil,Noise,55.89
Minnesota,Albany,Air,Chemical,55.0
Minnesota,Albany,Water,Surface water,57.57
Minnesota,Albany,Soil,Oxygen-depletion,58.32
Minnesota,Albany,Air,Groundwater,58.75
Minnesota,Albany,Water,Solid Waste,60.69
Minnesota,Albany,Soil,Urban Activities,63.55
Minnesota,Albany,Air,Light,67.56
Minnesota,Albany,Water,Thermal,67.88
Minnesota,Albany,Soil,Noise,70.04
Nevada,Columbus,Air,Light,78.3
Nevada,Columbus,Water,Thermal,81.6
Nevada,Columbus,Soil,Noise,82.83
Nevada,Columbus,Air,Chemical,82.14
Nevada,Columbus,Water,Surface water,90.63
Nevada,Columbus,Soil,Oxygen-depletion,91.45
Nevada,Columbus,Air,Groundwater,92.12
Nevada,Columbus,Water,Solid Waste,95.08
Nevada,Columbus,Soil,Urban Activities,98.08
Nevada,Columbus,Air,Light,-1.4
Nevada,Columbus,Water,Thermal,-99.36
Nevada,Columbus,Soil,Noise,-93.89
Georgia,Washington,Air,Light,-92.51
Georgia,Washington,Water,Thermal,-91.14
Georgia,Washington,Soil,Noise,-87.04
Georgia,Washington,Air,Chemical,-86.24
Georgia,Washington,Water,Surface water,-87.8
Georgia,Washington,Soil,Oxygen-depletion,-85.11
Georgia,Washington,Air,Groundwater,-81.19
Georgia,Washington,Water,Solid Waste,-79.64
Georgia,Washington,Soil,Urban Activities,-77.95
Georgia,Washington,Air,Light,-76.0
Georgia,Washington,Water,Thermal,-75.49
Georgia,Washington,Soil,Noise,-75.02
Minnesota,Rochester,Air,Light,-75.86
Minnesota,Rochester,Water,Thermal,-72.45
Minnesota,Rochester,Soil,Noise,-70.12
Minnesota,Rochester,Air,Chemical,-69.68
Minnesota,Rochester,Water,Surface water,-65.78
Minnesota,Rochester,Soil,Oxygen-depletion,-63.01
Minnesota,Rochester,Air,Groundwater,-59.55
Minnesota,Rochester,Water,Solid Waste,-55.01
Minnesota,Rochester,Soil,Urban Activities,-54.42
Minnesota,Rochester,Air,Light,-52.03
Minnesota,Rochester,Water,Thermal,-51.83
Minnesota,Rochester,Soil,Noise,-45.03
Nevada,Hastings,Air,Light,-45.19
Nevada,Hastings,Water,Thermal,-44.0
Nevada,Hastings,Soil,Noise,-43.0
Nevada,Hastings,Air,Chemical,-39.49
Nevada,Hastings,Water,Surface water,-38.23
Nevada,Hastings,Soil,Oxygen-depletion,-33.55
Nevada,Hastings,Air,Groundwater,-29.9
Nevada,Hastings,Water,Solid Waste,-28.76
Nevada,Hastings,Soil,Urban Activities,-25.41
Nevada,Hastings,Air,Light,-24.46
Nevada,Hastings,Water,Thermal,-24.49
Nevada,Hastings,Soil,Noise,-18.08
Georgia,Minneapolis,Air,Light,-16.35
Georgia,Minneapolis,Water,Thermal,-15.37
Georgia,Minneapolis,Soil,Noise,-15.47
Georgia,Minneapolis,Air,Chemical,-13.49
Georgia,Minneapolis,Water,Surface water,-12.27
Georgia,Minneapolis,Soil,Oxygen-depletion,-13.53
Georgia,Minneapolis,Air,Groundwater,-9.09
Georgia,Minneapolis,Water,Solid Waste,-8.28
Georgia,Minneapolis,Soil,Urban Activities,-5.45
Georgia,Minneapolis,Air,Light,-4.5
Georgia,Minneapolis,Water,Thermal,-3.23
Georgia,Minneapolis,Soil,Noise,-1.77
