Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Production,Factory,Q1,March,Maryland,Aberdeen,1.74
Production,Factory,Q2,February,Maryland,Columbia,2.11
Production,Factory,Q1,June,Maryland,Aberdeen,2.8
Production,Factory,Q2,April,Maryland,Columbia,5.27
Production,Factory,Q1,May,Maryland,Aberdeen,6.49
Production,Factory,Q2,March,Maryland,Columbia,5.37
Residential,Workshop,Q1,March,Maryland,Aberdeen,8.32
Residential,Workshop,Q2,February,Maryland,Columbia,9.63
Residential,Workshop,Q1,June,Maryland,Aberdeen,11.58
Residential,Workshop,Q2,April,Maryland,Columbia,13.61
Residential,Workshop,Q1,May,Maryland,Aberdeen,16.67
Residential,Workshop,Q2,March,Maryland,Columbia,18.16
Service,House,Q1,March,Maryland,Aberdeen,18.11
Service,House,Q2,February,Maryland,Columbia,23.98
Service,House,Q1,June,Maryland,Aberdeen,31.22
Service,House,Q2,April,Maryland,Columbia,32.35
Service,House,Q1,May,Maryland,Aberdeen,41.21
Service,House,Q2,March,Maryland,Columbia,44.41
Production,Apartment,Q1,March,Maryland,Aberdeen,44.04
Production,Apartment,Q2,February,Maryland,Columbia,46.24
Production,Apartment,Q1,June,Maryland,Aberdeen,48.52
Production,Apartment,Q2,April,Maryland,Columbia,49.79
Production,Apartment,Q1,May,Maryland,Aberdeen,48.37
Production,Apartment,Q2,March,Maryland,Columbia,51.13
Residential,Hotel,Q1,March,Maryland,Aberdeen,48.42
Residential,Hotel,Q2,February,Maryland,Columbia,53.83
Residential,Hotel,Q1,June,Maryland,Aberdeen,55.96
Residential,Hotel,Q2,April,Maryland,Columbia,58.54
Residential,Hotel,Q1,May,Maryland,Aberdeen,59.91
Residential,Hotel,Q2,March,Maryland,Columbia,61.99
Service,Hospital,Q1,March,Maryland,Aberdeen,62.43
Service,Hospital,Q2,February,Maryland,Columbia,63.0
Service,Hospital,Q1,June,Maryland,Aberdeen,62.44
Service,Hospital,Q2,April,Maryland,Columbia,67.56
Service,Hospital,Q1,May,Maryland,Aberdeen,68.41
Service,Hospital,Q2,March,Maryland,Columbia,72.67
Production,School,Q1,March,Maryland,Aberdeen,73.84
Production,School,Q2,February,Maryland,Columbia,75.04
Production,School,Q1,June,Maryland,Aberdeen,76.92
Production,School,Q2,April,Maryland,Columbia,81.24
Production,School,Q1,May,Maryland,Aberdeen,82.43
Production,School,Q2,March,Maryland,Columbia,82.07
Residential,Administration,Q1,March,Maryland,Aberdeen,82.99
Residential,Administration,Q2,February,Maryland,Columbia,94.59
Residential,Administration,Q1,June,Maryland,Aberdeen,94.25
Residential,Administration,Q2,April,Maryland,Columbia,94.16
Residential,Administration,Q1,May,Maryland,Aberdeen,97.04
Residential,Administration,Q2,March,Maryland,Columbia,98.25
