Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Culture,Theatre,Q3,September,California,Malibu,2.68
Culture,Theatre,Q1,July,Minnesota,Los-Angeles,3.97
Culture,Theatre,Q2,August,California,Rochester,3.63
Culture,Theatre,Q3,March,Minnesota,Minneapolis,5.29
Culture,Theatre,Q1,January,California,Malibu,3.67
Culture,Theatre,Q2,May,Minnesota,Los-Angeles,7.26
Culture,Theatre,Q3,April,California,Rochester,6.98
Culture,Theatre,Q1,June,Minnesota,Minneapolis,3.83
Culture,Theatre,Q2,September,California,Malibu,5.04
Residential,Concert,Q3,September,California,Malibu,5.0
Residential,Concert,Q1,July,Minnesota,Los-Angeles,13.22
Residential,Concert,Q2,August,California,Rochester,16.72
Residential,Concert,Q3,March,Minnesota,Minneapolis,19.55
Residential,Concert,Q1,January,California,Malibu,23.35
Residential,Concert,Q2,May,Minnesota,Los-Angeles,23.74
Residential,Concert,Q3,April,California,Rochester,25.46
Residential,Concert,Q1,June,Minnesota,Minneapolis,26.5
Residential,Concert,Q2,September,California,Malibu,28.12
Production,Apartment,Q3,September,California,Malibu,31.77
Production,Apartment,Q1,July,Minnesota,Los-Angeles,32.85
Production,Apartment,Q2,August,California,Rochester,35.7
Production,Apartment,Q3,March,Minnesota,Minneapolis,35.61
Production,Apartment,Q1,January,California,Malibu,35.47
Production,Apartment,Q2,May,Minnesota,Los-Angeles,39.65
Production,Apartment,Q3,April,California,Rochester,41.11
Production,Apartment,Q1,June,Minnesota,Minneapolis,42.51
Production,Apartment,Q2,September,California,Malibu,41.73
Culture,Hotel,Q3,September,California,Malibu,44.39
Culture,Hotel,Q1,July,Minnesota,Los-Angeles,41.63
Culture,Hotel,Q2,August,California,Rochester,49.26
Culture,Hotel,Q3,March,Minnesota,Minneapolis,53.6
Culture,Hotel,Q1,January,California,Malibu,54.2
Culture,Hotel,Q2,May,Minnesota,Los-Angeles,59.98
Culture,Hotel,Q3,April,California,Rochester,66.47
Culture,Hotel,Q1,June,Minnesota,Minneapolis,67.47
Culture,Hotel,Q2,September,California,Malibu,67.54
Residential,Workshop,Q3,September,California,Malibu,69.0
Residential,Workshop,Q1,July,Minnesota,Los-Angeles,71.16
Residential,Workshop,Q2,August,California,Rochester,71.25
Residential,Workshop,Q3,March,Minnesota,Minneapolis,73.04
Residential,Workshop,Q1,January,California,Malibu,71.18
Residential,Workshop,Q2,May,Minnesota,Los-Angeles,75.45
Residential,Workshop,Q3,April,California,Rochester,77.74
Residential,Workshop,Q1,June,Minnesota,Minneapolis,84.56
Residential,Workshop,Q2,September,California,Malibu,84.91
Production,Factory,Q3,September,California,Malibu,86.1
Production,Factory,Q1,July,Minnesota,Los-Angeles,87.75
Production,Factory,Q2,August,California,Rochester,88.24
Production,Factory,Q3,March,Minnesota,Minneapolis,89.78
Production,Factory,Q1,January,California,Malibu,90.78
Production,Factory,Q2,May,Minnesota,Los-Angeles,92.03
Production,Factory,Q3,April,California,Rochester,94.15
Production,Factory,Q1,June,Minnesota,Minneapolis,98.01
Production,Factory,Q2,September,California,Malibu,99.37
