Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2015,Minnesota,Hastings,Wind,Calm,0.55
2015,Minnesota,Hastings,Temperature,Breeze,1.02
2015,Minnesota,Hastings,Humidity,11-20,2.7
2015,Minnesota,Hastings,Wind,31-40,3.37
2015,Minnesota,Hastings,Temperature,0-10,4.56
2015,Minnesota,Hastings,Humidity,Medium,4.75
2015,Minnesota,Hastings,Wind,High,6.32
2015,Minnesota,Hastings,Temperature,Low,6.91
2015,Minnesota,Hastings,Humidity,Calm,8.25
2018,Michigan,Minneapolis,Wind,Calm,9.21
2018,Michigan,Minneapolis,Temperature,Breeze,9.13
2018,Michigan,Minneapolis,Humidity,11-20,11.0
2018,Michigan,Minneapolis,Wind,31-40,12.68
2018,Michigan,Minneapolis,Temperature,0-10,13.28
2018,Michigan,Minneapolis,Humidity,Medium,11.28
2018,Michigan,Minneapolis,Wind,High,15.31
2018,Michigan,Minneapolis,Temperature,Low,16.32
2018,Michigan,Minneapolis,Humidity,Calm,16.33
2015,Georgia,Port Huron,Wind,Calm,18.54
2015,Georgia,Port Huron,Temperature,Breeze,19.18
2015,Georgia,Port Huron,Humidity,11-20,19.23
2015,Georgia,Port Huron,Wind,31-40,21.35
2015,Georgia,Port Huron,Temperature,0-10,19.63
2015,Georgia,Port Huron,Humidity,Medium,22.3
2015,Georgia,Port Huron,Wind,High,24.14
2015,Georgia,Port Huron,Temperature,Low,24.13
2015,Georgia,Port Huron,Humidity,Calm,26.8
2018,Minnesota,Detroit,Wind,Calm,27.93
2018,Minnesota,Detroit,Temperature,Breeze,25.45
2018,Minnesota,Detroit,Humidity,11-20,27.67
2018,Minnesota,Detroit,Wind,31-40,21.72
2018,Minnesota,Detroit,Temperature,0-10,26.28
2018,Minnesota,Detroit,Humidity,Medium,26.93
2018,Minnesota,Detroit,Wind,High,26.99
2018,Minnesota,Detroit,Temperature,Low,26.48
2018,Minnesota,Detroit,Humidity,Calm,6.23
2015,Michigan,Flint,Wind,Calm,7.18
2015,Michigan,Flint,Temperature,Breeze,7.65
2015,Michigan,Flint,Humidity,11-20,0.5
2015,Michigan,Flint,Wind,31-40,8.49
2015,Michigan,Flint,Temperature,0-10,8.43
2015,Michigan,Flint,Humidity,Medium,10.3
2015,Michigan,Flint,Wind,High,10.5
2015,Michigan,Flint,Temperature,Low,11.56
2015,Michigan,Flint,Humidity,Calm,11.41
2018,Georgia,Washington,Wind,Calm,12.15
2018,Georgia,Washington,Temperature,Breeze,13.49
2018,Georgia,Washington,Humidity,11-20,13.81
2018,Georgia,Washington,Wind,31-40,14.54
2018,Georgia,Washington,Temperature,0-10,15.01
2018,Georgia,Washington,Humidity,Medium,26.06
2018,Georgia,Washington,Wind,High,17.97
2018,Georgia,Washington,Temperature,Low,18.18
2018,Georgia,Washington,Humidity,Calm,18.23
2015,Minnesota,Albany,Wind,Calm,19.84
2015,Minnesota,Albany,Temperature,Breeze,7.04
2015,Minnesota,Albany,Humidity,11-20,20.48
2015,Minnesota,Albany,Wind,31-40,20.13
2015,Minnesota,Albany,Temperature,0-10,20.96
2015,Minnesota,Albany,Humidity,Medium,2.66
2015,Minnesota,Albany,Wind,High,25.5
2015,Minnesota,Albany,Temperature,Low,24.27
2015,Minnesota,Albany,Humidity,Calm,25.71
