State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Illinois,Springfield,2021,Soil,Inorganic Fertilizers,1.64
Illinois,Springfield,2021,Water,Urban Activities,2.43
Illinois,Springfield,2021,Air,Industrial,5.38
Illinois,Springfield,2021,Soil,Chemical,6.9
Illinois,Springfield,2021,Water,Oxygen-depletion,9.43
Illinois,Springfield,2021,Air,Surface water,10.51
Illinois,Springfield,2021,Soil,Noise,9.93
Illinois,Springfield,2021,Water,Thermal,14.26
Illinois,Springfield,2021,Air,Light,15.9
Nevada,Champaign,2017,Soil,Inorganic Fertilizers,21.66
Nevada,Champaign,2017,Water,Urban Activities,25.47
Nevada,Champaign,2017,Air,Industrial,28.45
Nevada,Champaign,2017,Soil,Chemical,28.23
Nevada,Champaign,2017,Water,Oxygen-depletion,-98.4
Nevada,Champaign,2017,Air,Surface water,-99.81
Nevada,Champaign,2017,Soil,Noise,-99.57
Nevada,Champaign,2017,Water,Thermal,35.41
Nevada,Champaign,2017,Air,Light,-92.72
Oregon,Las Vegas,2021,Soil,Inorganic Fertilizers,39.8
Oregon,Las Vegas,2021,Water,Urban Activities,40.22
Oregon,Las Vegas,2021,Air,Industrial,40.15
Oregon,Las Vegas,2021,Soil,Chemical,-87.47
Oregon,Las Vegas,2021,Water,Oxygen-depletion,43.7
Oregon,Las Vegas,2021,Air,Surface water,45.45
Oregon,Las Vegas,2021,Soil,Noise,47.76
Oregon,Las Vegas,2021,Water,Thermal,48.94
Oregon,Las Vegas,2021,Air,Light,50.46
Illinois,Reno,2017,Soil,Inorganic Fertilizers,-76.0
Illinois,Reno,2017,Water,Urban Activities,-73.9
Illinois,Reno,2017,Air,Industrial,56.7
Illinois,Reno,2017,Soil,Chemical,-69.11
Illinois,Reno,2017,Water,Oxygen-depletion,-1.54
Illinois,Reno,2017,Air,Surface water,60.95
Illinois,Reno,2017,Soil,Noise,68.83
Illinois,Reno,2017,Water,Thermal,69.99
Illinois,Reno,2017,Air,Light,-58.08
Nevada,Salem,2021,Soil,Inorganic Fertilizers,-57.75
Nevada,Salem,2021,Water,Urban Activities,72.95
Nevada,Salem,2021,Air,Industrial,72.69
Nevada,Salem,2021,Soil,Chemical,75.65
Nevada,Salem,2021,Water,Oxygen-depletion,76.91
Nevada,Salem,2021,Air,Surface water,-51.17
Nevada,Salem,2021,Soil,Noise,77.29
Nevada,Salem,2021,Water,Thermal,79.23
Nevada,Salem,2021,Air,Light,75.5
Oregon,Portland,2017,Soil,Inorganic Fertilizers,-41.1
Oregon,Portland,2017,Water,Urban Activities,88.05
Oregon,Portland,2017,Air,Industrial,88.26
Oregon,Portland,2017,Soil,Chemical,-38.15
Oregon,Portland,2017,Water,Oxygen-depletion,-40.36
Oregon,Portland,2017,Air,Surface water,92.86
Oregon,Portland,2017,Soil,Noise,-40.07
Oregon,Portland,2017,Water,Thermal,-33.17
Oregon,Portland,2017,Air,Light,-29.42
Illinois,Redmond,2021,Soil,Inorganic Fertilizers,-24.79
Illinois,Redmond,2021,Water,Urban Activities,-23.22
Illinois,Redmond,2021,Air,Industrial,-21.09
Illinois,Redmond,2021,Soil,Chemical,-18.04
Illinois,Redmond,2021,Water,Oxygen-depletion,-14.72
Illinois,Redmond,2021,Air,Surface water,-11.03
Illinois,Redmond,2021,Soil,Noise,-10.39
Illinois,Redmond,2021,Water,Thermal,-2.78
Illinois,Redmond,2021,Air,Light,-1.62
