Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Import,2019,Cereals,Oats,515.05
Import,2019,Beverage,Wheat,276.96
Import,2019,Dairy,Soda,152.21
Import,2019,Cereals,Coffee,25.32
Import,2019,Beverage,Juice,793.9
Import,2019,Dairy,Milk,281.12
Import,2019,Cereals,Yoghurt,25.4
Import,2019,Beverage,Oats,933.67
Import,2019,Dairy,Wheat,549.86
Import,2015,Cereals,Oats,173.16
Import,2015,Beverage,Wheat,46.87
Import,2015,Dairy,Soda,177.47
Import,2015,Cereals,Coffee,562.96
Import,2015,Beverage,Juice,565.64
Import,2015,Dairy,Milk,58.14
Import,2015,Cereals,Yoghurt,442.9
Import,2015,Beverage,Oats,956.0
Import,2015,Dairy,Wheat,332.56
Import,2019,Cereals,Oats,720.1
Import,2019,Beverage,Wheat,852.18
Import,2019,Dairy,Soda,730.53
Import,2019,Cereals,Coffee,347.74
Import,2019,Beverage,Juice,100.61
Import,2019,Dairy,Milk,101.24
Import,2019,Cereals,Yoghurt,102.96
Import,2019,Beverage,Oats,240.39
Import,2019,Dairy,Wheat,890.5
