Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Export,2016,Dairy,Butter,768.46
Export,2016,Beverage,Cream,256.21
Export,2016,Cereals,Coffee,645.16
Export,2016,Dairy,Tea,646.91
Export,2016,Beverage,Corn,135.89
Export,2016,Cereals,Seeds,520.67
Export,2016,Dairy,Soybeans,775.88
Export,2016,Beverage,Butter,904.72
Export,2016,Cereals,Cream,396.0
Export,2019,Dairy,Butter,657.95
Export,2019,Beverage,Cream,788.83
Export,2019,Cereals,Coffee,667.4
Export,2019,Dairy,Tea,683.37
Export,2019,Beverage,Corn,434.85
Export,2019,Cereals,Seeds,564.81
Export,2019,Dairy,Soybeans,565.77
Export,2019,Beverage,Butter,950.99
Export,2019,Cereals,Cream,704.76
Export,2016,Dairy,Butter,195.81
Export,2016,Beverage,Cream,206.69
Export,2016,Cereals,Coffee,726.18
Export,2016,Dairy,Tea,600.81
Export,2016,Beverage,Corn,739.91
Export,2016,Cereals,Seeds,362.17
Export,2016,Dairy,Soybeans,368.99
Export,2016,Beverage,Butter,505.63
Export,2016,Cereals,Cream,765.74
