State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Georgia,Columbus,Water,Chemical,2.44
Georgia,Columbus,Soil,Surface water,9.56
Georgia,Columbus,Air,Inferior Irrigation,10.91
Georgia,Columbus,Water,Urban Activities,16.01
Georgia,Columbus,Soil,Industrial,26.44
Georgia,Columbus,Air,Thermal,28.44
Georgia,Columbus,Water,Noise,-96.45
Georgia,Columbus,Soil,Light,-95.97
Georgia,Columbus,Air,Chemical,-94.14
Maryland,Albany,Water,Chemical,-92.65
Maryland,Albany,Soil,Surface water,-91.48
Maryland,Albany,Air,Inferior Irrigation,39.65
Maryland,Albany,Water,Urban Activities,-89.14
Maryland,Albany,Soil,Industrial,-85.61
Maryland,Albany,Air,Thermal,-79.53
Maryland,Albany,Water,Noise,-78.31
Maryland,Albany,Soil,Light,-75.94
Maryland,Albany,Air,Chemical,-75.07
Georgia,Washington,Water,Chemical,58.36
Georgia,Washington,Soil,Surface water,66.17
Georgia,Washington,Air,Inferior Irrigation,73.63
Georgia,Washington,Water,Urban Activities,75.65
Georgia,Washington,Soil,Industrial,-52.09
Georgia,Washington,Air,Thermal,-50.12
Georgia,Washington,Water,Noise,-49.03
Georgia,Washington,Soil,Light,81.86
Georgia,Washington,Air,Chemical,82.35
Maryland,Columbia,Water,Chemical,-45.07
Maryland,Columbia,Soil,Surface water,83.47
Maryland,Columbia,Air,Inferior Irrigation,85.19
Maryland,Columbia,Water,Urban Activities,-42.96
Maryland,Columbia,Soil,Industrial,-42.29
Maryland,Columbia,Air,Thermal,88.29
Maryland,Columbia,Water,Noise,88.33
Maryland,Columbia,Soil,Light,84.24
Maryland,Columbia,Air,Chemical,93.06
Georgia,Baltimore,Water,Chemical,94.7
Georgia,Baltimore,Soil,Surface water,94.46
Georgia,Baltimore,Air,Inferior Irrigation,95.29
Georgia,Baltimore,Water,Urban Activities,-20.22
Georgia,Baltimore,Soil,Industrial,-17.28
Georgia,Baltimore,Air,Thermal,-17.03
Georgia,Baltimore,Water,Noise,-13.24
Georgia,Baltimore,Soil,Light,-8.79
Georgia,Baltimore,Air,Chemical,-4.39
