Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Culture,Concert,Q4,December,Illinois,Champaign,1.36
Culture,Concert,Q2,October,Illinois,Springfield,2.14
Culture,Concert,Q4,April,Illinois,Champaign,3.07
Culture,Concert,Q2,June,Illinois,Springfield,4.13
Culture,Concert,Q4,May,Illinois,Champaign,15.54
Culture,Concert,Q2,December,Illinois,Springfield,16.35
Production,Theatre,Q4,December,Illinois,Champaign,22.39
Production,Theatre,Q2,October,Illinois,Springfield,30.07
Production,Theatre,Q4,April,Illinois,Champaign,33.31
Production,Theatre,Q2,June,Illinois,Springfield,36.8
Production,Theatre,Q4,May,Illinois,Champaign,37.37
Production,Theatre,Q2,December,Illinois,Springfield,50.61
Culture,Museum,Q4,December,Illinois,Champaign,55.27
Culture,Museum,Q2,October,Illinois,Springfield,58.59
Culture,Museum,Q4,April,Illinois,Champaign,58.46
Culture,Museum,Q2,June,Illinois,Springfield,61.38
Culture,Museum,Q4,May,Illinois,Champaign,61.9
Culture,Museum,Q2,December,Illinois,Springfield,63.43
Production,Workshop,Q4,December,Illinois,Champaign,70.28
Production,Workshop,Q2,October,Illinois,Springfield,71.83
Production,Workshop,Q4,April,Illinois,Champaign,78.35
Production,Workshop,Q2,June,Illinois,Springfield,80.17
Production,Workshop,Q4,May,Illinois,Champaign,87.94
Production,Workshop,Q2,December,Illinois,Springfield,89.07
Culture,Factory,Q4,December,Illinois,Champaign,89.77
Culture,Factory,Q2,October,Illinois,Springfield,93.9
Culture,Factory,Q4,April,Illinois,Champaign,93.7
Culture,Factory,Q2,June,Illinois,Springfield,95.54
Culture,Factory,Q4,May,Illinois,Champaign,98.8
Culture,Factory,Q2,December,Illinois,Springfield,98.11
