Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Import,2018,Cereals,Rice,774.26
Import,2018,Dairy,Seeds,907.96
Import,2018,Meat,Soybeans,142.16
Import,2018,Cereals,Butter,531.88
Import,2018,Dairy,Cream,23.19
Import,2018,Meat,Cheese,153.48
Import,2018,Cereals,Lamb,929.05
Import,2018,Dairy,Pork,929.99
Import,2018,Meat,Rice,804.0
Import,2022,Cereals,Rice,426.65
Import,2022,Dairy,Seeds,812.61
Import,2022,Meat,Soybeans,817.21
Import,2022,Cereals,Butter,561.82
Import,2022,Dairy,Cream,310.31
Import,2022,Meat,Cheese,824.2
Import,2022,Cereals,Lamb,571.28
Import,2022,Dairy,Pork,577.69
Import,2022,Meat,Rice,709.11
Import,2018,Cereals,Rice,457.67
Import,2018,Dairy,Seeds,464.3
Import,2018,Meat,Soybeans,594.3
Import,2018,Cereals,Butter,218.74
Import,2018,Dairy,Cream,858.83
Import,2018,Meat,Cheese,615.7
Import,2018,Cereals,Lamb,491.17
Import,2018,Dairy,Pork,245.43
Import,2018,Meat,Rice,124.81
