State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Illinois,Springfield,Soil,Urban Activities,3.14
Illinois,Springfield,Air,Solid Waste,5.61
Illinois,Springfield,Soil,Inferior Irrigation,6.22
Illinois,Springfield,Air,Inorganic Fertilizers,6.82
Illinois,Springfield,Soil,Industrial,21.64
Illinois,Springfield,Air,Noise,21.23
Illinois,Springfield,Soil,Light,23.18
Illinois,Springfield,Air,Thermal,23.46
Illinois,Springfield,Soil,Urban Activities,26.29
Illinois,Springfield,Air,Solid Waste,27.98
Minnesota,Chicago,Soil,Urban Activities,28.51
Minnesota,Chicago,Air,Solid Waste,29.21
Minnesota,Chicago,Soil,Inferior Irrigation,34.87
Minnesota,Chicago,Air,Inorganic Fertilizers,-91.25
Minnesota,Chicago,Soil,Industrial,-86.82
Minnesota,Chicago,Air,Noise,-84.25
Minnesota,Chicago,Soil,Light,44.0
Minnesota,Chicago,Air,Thermal,-83.41
Minnesota,Chicago,Soil,Urban Activities,-81.89
Minnesota,Chicago,Air,Solid Waste,-80.5
Illinois,Champaign,Soil,Urban Activities,-80.97
Illinois,Champaign,Air,Solid Waste,49.29
Illinois,Champaign,Soil,Inferior Irrigation,51.99
Illinois,Champaign,Air,Inorganic Fertilizers,54.04
Illinois,Champaign,Soil,Industrial,-73.33
Illinois,Champaign,Air,Noise,-71.26
Illinois,Champaign,Soil,Light,59.2
Illinois,Champaign,Air,Thermal,-68.79
Illinois,Champaign,Soil,Urban Activities,60.76
Illinois,Champaign,Air,Solid Waste,64.09
Minnesota,Hastings,Soil,Urban Activities,69.21
Minnesota,Hastings,Air,Solid Waste,74.3
Minnesota,Hastings,Soil,Inferior Irrigation,78.66
Minnesota,Hastings,Air,Inorganic Fertilizers,-49.78
Minnesota,Hastings,Soil,Industrial,-47.12
Minnesota,Hastings,Air,Noise,81.02
Minnesota,Hastings,Soil,Light,83.01
Minnesota,Hastings,Air,Thermal,-45.77
Minnesota,Hastings,Soil,Urban Activities,-43.73
Minnesota,Hastings,Air,Solid Waste,-43.45
Illinois,Minneapolis,Soil,Urban Activities,83.02
Illinois,Minneapolis,Air,Solid Waste,87.08
Illinois,Minneapolis,Soil,Inferior Irrigation,-39.43
Illinois,Minneapolis,Air,Inorganic Fertilizers,-38.6
Illinois,Minneapolis,Soil,Industrial,-37.51
Illinois,Minneapolis,Air,Noise,91.28
Illinois,Minneapolis,Soil,Light,-39.5
Illinois,Minneapolis,Air,Thermal,94.23
Illinois,Minneapolis,Soil,Urban Activities,89.53
Illinois,Minneapolis,Air,Solid Waste,97.98
Minnesota,Rochester,Soil,Urban Activities,-28.41
Minnesota,Rochester,Air,Solid Waste,-23.78
Minnesota,Rochester,Soil,Inferior Irrigation,-22.7
Minnesota,Rochester,Air,Inorganic Fertilizers,-21.13
Minnesota,Rochester,Soil,Industrial,-17.83
Minnesota,Rochester,Air,Noise,-17.23
Minnesota,Rochester,Soil,Light,-15.45
Minnesota,Rochester,Air,Thermal,-13.55
Minnesota,Rochester,Soil,Urban Activities,-8.06
Minnesota,Rochester,Air,Solid Waste,-3.25
