Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2019,Michigan,Port Huron,Temperature,0-10,0.72
2019,Michigan,Port Huron,Humidity,11-20,1.91
2019,Michigan,Port Huron,Wind,21-30,4.04
2019,Michigan,Port Huron,Temperature,Low,5.28
2019,Michigan,Port Huron,Humidity,Medium,5.23
2019,Michigan,Port Huron,Wind,Breeze,6.9
2019,Michigan,Port Huron,Temperature,Storm,6.4
2019,Michigan,Port Huron,Humidity,Calm,9.15
2019,Michigan,Port Huron,Wind,0-10,10.01
2022,Illinois,Detroit,Temperature,0-10,11.06
2022,Illinois,Detroit,Humidity,11-20,9.63
2022,Illinois,Detroit,Wind,21-30,13.0
2022,Illinois,Detroit,Temperature,Low,14.71
2022,Illinois,Detroit,Humidity,Medium,13.39
2022,Illinois,Detroit,Wind,Breeze,16.98
2022,Illinois,Detroit,Temperature,Storm,17.96
2022,Illinois,Detroit,Humidity,Calm,18.47
2022,Illinois,Detroit,Wind,0-10,18.74
2016,Michigan,Chicago,Temperature,0-10,20.15
2016,Michigan,Chicago,Humidity,11-20,21.58
2016,Michigan,Chicago,Wind,21-30,22.22
2016,Michigan,Chicago,Temperature,Low,23.59
2016,Michigan,Chicago,Humidity,Medium,17.82
2016,Michigan,Chicago,Wind,Breeze,25.68
2016,Michigan,Chicago,Temperature,Storm,26.82
2016,Michigan,Chicago,Humidity,Calm,27.15
2016,Michigan,Chicago,Wind,0-10,25.36
2019,Illinois,Springfield,Temperature,0-10,22.48
2019,Illinois,Springfield,Humidity,11-20,23.8
2019,Illinois,Springfield,Wind,21-30,23.26
2019,Illinois,Springfield,Temperature,Low,9.41
2019,Illinois,Springfield,Humidity,Medium,15.74
2019,Illinois,Springfield,Wind,Breeze,17.69
2019,Illinois,Springfield,Temperature,Storm,18.62
2019,Illinois,Springfield,Humidity,Calm,19.91
2019,Illinois,Springfield,Wind,0-10,20.3
