Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2016,Michigan,Detroit,Wind,Storm,1.43
2016,Michigan,Detroit,Temperature,Breeze,2.25
2016,Michigan,Detroit,Wind,Calm,3.31
2016,Michigan,Detroit,Temperature,0-10,4.64
2016,Michigan,Detroit,Wind,11-20,5.48
2016,Michigan,Detroit,Temperature,31-40,5.15
2019,Massachusetts,Port Huron,Wind,Storm,7.45
2019,Massachusetts,Port Huron,Temperature,Breeze,5.29
2019,Massachusetts,Port Huron,Wind,Calm,8.42
2019,Massachusetts,Port Huron,Temperature,0-10,10.49
2019,Massachusetts,Port Huron,Wind,11-20,8.16
2019,Massachusetts,Port Huron,Temperature,31-40,7.52
2022,Oregon,Flint,Wind,Storm,13.86
2022,Oregon,Flint,Temperature,Breeze,13.18
2022,Oregon,Flint,Wind,Calm,15.06
2022,Oregon,Flint,Temperature,0-10,16.04
2022,Oregon,Flint,Wind,11-20,16.92
2022,Oregon,Flint,Temperature,31-40,18.42
2016,Michigan,Boston,Wind,Storm,19.78
2016,Michigan,Boston,Temperature,Breeze,20.37
2016,Michigan,Boston,Wind,Calm,20.01
2016,Michigan,Boston,Temperature,0-10,13.82
2016,Michigan,Boston,Wind,11-20,23.28
2016,Michigan,Boston,Temperature,31-40,23.11
2019,Massachusetts,Cambridge,Wind,Storm,22.85
2019,Massachusetts,Cambridge,Temperature,Breeze,19.8
2019,Massachusetts,Cambridge,Wind,Calm,27.92
2019,Massachusetts,Cambridge,Temperature,0-10,4.75
2019,Massachusetts,Cambridge,Wind,11-20,4.24
2019,Massachusetts,Cambridge,Temperature,31-40,27.35
2022,Oregon,Lenox,Wind,Storm,5.07
2022,Oregon,Lenox,Temperature,Breeze,26.31
2022,Oregon,Lenox,Wind,Calm,25.23
2022,Oregon,Lenox,Temperature,0-10,5.43
2022,Oregon,Lenox,Wind,11-20,8.41
2022,Oregon,Lenox,Temperature,31-40,2.61
2016,Michigan,Redmond,Wind,Storm,2.86
2016,Michigan,Redmond,Temperature,Breeze,9.61
2016,Michigan,Redmond,Wind,Calm,9.52
2016,Michigan,Redmond,Temperature,0-10,9.01
2016,Michigan,Redmond,Wind,11-20,11.28
2016,Michigan,Redmond,Temperature,31-40,3.99
2019,Massachusetts,Salem,Wind,Storm,15.26
2019,Massachusetts,Salem,Temperature,Breeze,16.9
2019,Massachusetts,Salem,Wind,Calm,1.39
2019,Massachusetts,Salem,Temperature,0-10,18.37
2019,Massachusetts,Salem,Wind,11-20,18.69
2019,Massachusetts,Salem,Temperature,31-40,6.45
2022,Oregon,Portland,Wind,Storm,19.63
2022,Oregon,Portland,Temperature,Breeze,7.29
2022,Oregon,Portland,Wind,Calm,20.32
2022,Oregon,Portland,Temperature,0-10,20.64
2022,Oregon,Portland,Wind,11-20,21.51
2022,Oregon,Portland,Temperature,31-40,22.53
