Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2020,Georgia,Albany,Humidity,High,0.78
2020,Georgia,Albany,Temperature,Medium,1.06
2020,Georgia,Albany,Humidity,0-10,1.15
2020,Georgia,Albany,Temperature,21-30,4.3
2022,Massachusetts,Columbus,Humidity,High,6.07
2022,Massachusetts,Columbus,Temperature,Medium,7.09
2022,Massachusetts,Columbus,Humidity,0-10,8.06
2022,Massachusetts,Columbus,Temperature,21-30,7.75
2020,Florida,Washington,Humidity,High,11.21
2020,Florida,Washington,Temperature,Medium,12.31
2020,Florida,Washington,Humidity,0-10,11.27
2020,Florida,Washington,Temperature,21-30,14.84
2022,Georgia,Cambridge,Humidity,High,15.78
2022,Georgia,Cambridge,Temperature,Medium,14.25
2022,Georgia,Cambridge,Humidity,0-10,13.93
2022,Georgia,Cambridge,Temperature,21-30,12.08
2020,Massachusetts,Boston,Humidity,High,19.18
2020,Massachusetts,Boston,Temperature,Medium,20.54
2020,Massachusetts,Boston,Humidity,0-10,21.47
2020,Massachusetts,Boston,Temperature,21-30,21.56
2022,Florida,Tampa,Humidity,High,22.9
2022,Florida,Tampa,Temperature,Medium,24.88
2022,Florida,Tampa,Humidity,0-10,26.63
2022,Florida,Tampa,Temperature,21-30,27.2
2020,Georgia,Fort Lauderdale,Humidity,High,27.13
2020,Georgia,Fort Lauderdale,Temperature,Medium,11.23
2020,Georgia,Fort Lauderdale,Humidity,0-10,12.77
2020,Georgia,Fort Lauderdale,Temperature,21-30,12.6
