Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2017,Georgia,Washington,Humidity,Medium,0.8
2017,Georgia,Washington,Temperature,Low,1.74
2017,Georgia,Washington,Humidity,High,1.37
2017,Georgia,Washington,Temperature,21-30,2.81
2017,Georgia,Washington,Humidity,31-40,4.57
2017,Georgia,Washington,Temperature,11-20,5.72
2015,Michigan,Albany,Humidity,Medium,6.57
2015,Michigan,Albany,Temperature,Low,7.17
2015,Michigan,Albany,Humidity,High,8.03
2015,Michigan,Albany,Temperature,21-30,9.39
2015,Michigan,Albany,Humidity,31-40,10.93
2015,Michigan,Albany,Temperature,11-20,6.14
2017,Georgia,Columbus,Humidity,Medium,5.79
2017,Georgia,Columbus,Temperature,Low,13.24
2017,Georgia,Columbus,Humidity,High,14.72
2017,Georgia,Columbus,Temperature,21-30,15.91
2017,Georgia,Columbus,Humidity,31-40,16.57
2017,Georgia,Columbus,Temperature,11-20,15.15
2015,Michigan,Port Huron,Humidity,Medium,11.3
2015,Michigan,Port Huron,Temperature,Low,14.22
2015,Michigan,Port Huron,Humidity,High,20.5
2015,Michigan,Port Huron,Temperature,21-30,21.12
2015,Michigan,Port Huron,Humidity,31-40,22.72
2015,Michigan,Port Huron,Temperature,11-20,25.15
2017,Georgia,Detroit,Humidity,Medium,26.51
2017,Georgia,Detroit,Temperature,Low,26.55
2017,Georgia,Detroit,Humidity,High,26.1
2017,Georgia,Detroit,Temperature,21-30,25.95
2017,Georgia,Detroit,Humidity,31-40,27.42
2017,Georgia,Detroit,Temperature,11-20,6.27
