Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2020,Oregon,Portland,Temperature,31-40,0.82
2020,Oregon,Portland,Wind,11-20,1.81
2020,Oregon,Portland,Humidity,0-10,2.31
2020,Oregon,Portland,Temperature,Breeze,3.47
2020,Oregon,Portland,Wind,Calm,4.24
2020,Oregon,Portland,Humidity,Storm,5.75
2020,Oregon,Portland,Temperature,Low,4.04
2020,Oregon,Portland,Wind,High,4.79
2020,Oregon,Portland,Humidity,Medium,8.5
2018,Michigan,Redmond,Temperature,31-40,9.46
2018,Michigan,Redmond,Wind,11-20,9.92
2018,Michigan,Redmond,Humidity,0-10,11.16
2018,Michigan,Redmond,Temperature,Breeze,12.87
2018,Michigan,Redmond,Wind,Calm,11.72
2018,Michigan,Redmond,Humidity,Storm,14.25
2018,Michigan,Redmond,Temperature,Low,15.08
2018,Michigan,Redmond,Wind,High,12.19
2018,Michigan,Redmond,Humidity,Medium,8.45
2021,Massachusetts,Salem,Temperature,31-40,17.66
2021,Massachusetts,Salem,Wind,11-20,13.18
2021,Massachusetts,Salem,Humidity,0-10,15.25
2021,Massachusetts,Salem,Temperature,Breeze,21.04
2021,Massachusetts,Salem,Wind,Calm,22.22
2021,Massachusetts,Salem,Humidity,Storm,23.5
2021,Massachusetts,Salem,Temperature,Low,23.32
2021,Massachusetts,Salem,Wind,High,25.72
2021,Massachusetts,Salem,Humidity,Medium,24.94
2020,Oregon,Detroit,Temperature,31-40,22.77
2020,Oregon,Detroit,Wind,11-20,26.23
2020,Oregon,Detroit,Humidity,0-10,21.97
2020,Oregon,Detroit,Temperature,Breeze,25.93
2020,Oregon,Detroit,Wind,Calm,26.25
2020,Oregon,Detroit,Humidity,Storm,23.45
2020,Oregon,Detroit,Temperature,Low,26.19
2020,Oregon,Detroit,Wind,High,26.97
2020,Oregon,Detroit,Humidity,Medium,26.81
2018,Michigan,Flint,Temperature,31-40,7.15
2018,Michigan,Flint,Wind,11-20,7.82
2018,Michigan,Flint,Humidity,0-10,7.4
2018,Michigan,Flint,Temperature,Breeze,7.0
2018,Michigan,Flint,Wind,Calm,6.16
2018,Michigan,Flint,Humidity,Storm,7.9
2018,Michigan,Flint,Temperature,Low,27.62
2018,Michigan,Flint,Wind,High,10.96
2018,Michigan,Flint,Humidity,Medium,0.15
2021,Massachusetts,Lenox,Temperature,31-40,1.58
2021,Massachusetts,Lenox,Wind,11-20,3.25
2021,Massachusetts,Lenox,Humidity,0-10,16.19
2021,Massachusetts,Lenox,Temperature,Breeze,17.8
2021,Massachusetts,Lenox,Wind,Calm,17.33
2021,Massachusetts,Lenox,Humidity,Storm,5.55
2021,Massachusetts,Lenox,Temperature,Low,18.81
2021,Massachusetts,Lenox,Wind,High,19.93
2021,Massachusetts,Lenox,Humidity,Medium,7.47
2020,Oregon,Boston,Temperature,31-40,20.04
2020,Oregon,Boston,Wind,11-20,20.99
2020,Oregon,Boston,Humidity,0-10,27.24
2020,Oregon,Boston,Temperature,Breeze,21.29
2020,Oregon,Boston,Wind,Calm,21.33
2020,Oregon,Boston,Humidity,Storm,0.74
2020,Oregon,Boston,Temperature,Low,23.61
2020,Oregon,Boston,Wind,High,24.89
2020,Oregon,Boston,Humidity,Medium,25.34
