Import-Export,Year,Quarter,Category,Item,Value
Import_Export,Year,Quarter,Category,Item,Value
Import,2015,Q1,Dairy,Yoghurt,643.95
Import,2015,Q1,Beverage,Cream,900.78
Import,2015,Q1,Meat,Butter,516.24
Import,2015,Q1,Dairy,Juice,777.02
Import,2015,Q1,Beverage,Soda,394.27
Import,2015,Q1,Meat,Tea,12.61
Import,2015,Q1,Dairy,Pork,270.09
Import,2015,Q1,Beverage,Camel,399.94
Import,2015,Q1,Meat,Yoghurt,18.07
Import,2020,Q1,Dairy,Yoghurt,915.6
Import,2020,Q1,Beverage,Cream,660.16
Import,2020,Q1,Meat,Butter,791.49
Import,2020,Q1,Dairy,Juice,921.23
Import,2020,Q1,Beverage,Soda,794.2
Import,2020,Q1,Meat,Tea,289.09
Import,2020,Q1,Dairy,Pork,801.12
Import,2020,Q1,Beverage,Camel,547.5
Import,2020,Q1,Meat,Yoghurt,935.19
Import,2019,Q1,Dairy,Yoghurt,40.91
Import,2019,Q1,Beverage,Cream,561.58
Import,2019,Q1,Meat,Butter,949.69
Import,2019,Q1,Dairy,Juice,697.84
Import,2019,Q1,Beverage,Soda,954.57
Import,2019,Q1,Meat,Tea,316.03
Import,2019,Q1,Dairy,Pork,960.46
Import,2019,Q1,Beverage,Camel,839.1
Import,2019,Q1,Meat,Yoghurt,204.64
Import,2015,Q1,Dairy,Yoghurt,465.2
Import,2015,Q1,Beverage,Cream,210.14
Import,2015,Q1,Meat,Butter,599.84
Import,2015,Q1,Dairy,Juice,473.76
Import,2015,Q1,Beverage,Soda,89.6
Import,2015,Q1,Meat,Tea,352.15
Import,2015,Q1,Dairy,Pork,994.07
Import,2015,Q1,Beverage,Camel,613.38
Import,2015,Q1,Meat,Yoghurt,487.72
Import,2020,Q1,Dairy,Yoghurt,744.02
Import,2020,Q1,Beverage,Cream,232.86
Import,2020,Q1,Meat,Butter,366.64
Import,2020,Q1,Dairy,Juice,763.58
Import,2020,Q1,Beverage,Soda,630.74
Import,2020,Q1,Meat,Tea,631.02
Import,2020,Q1,Dairy,Pork,379.47
Import,2020,Q1,Beverage,Camel,252.43
Import,2020,Q1,Meat,Yoghurt,895.71
