Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2019,Michigan,Port Huron,Temperature,0-10,0.61
2019,Michigan,Port Huron,Wind,21-30,1.15
2019,Michigan,Port Huron,Humidity,Calm,2.73
2019,Michigan,Port Huron,Temperature,Storm,0.29
2019,Michigan,Port Huron,Wind,Breeze,4.63
2019,Michigan,Port Huron,Humidity,Low,3.73
2019,Michigan,Port Huron,Temperature,Medium,2.57
2019,Michigan,Port Huron,Wind,0-10,7.96
2019,Michigan,Port Huron,Humidity,21-30,8.55
2018,Georgia,Detroit,Temperature,0-10,7.27
2018,Georgia,Detroit,Wind,21-30,4.29
2018,Georgia,Detroit,Humidity,Calm,11.15
2018,Georgia,Detroit,Temperature,Storm,11.05
2018,Georgia,Detroit,Wind,Breeze,13.89
2018,Georgia,Detroit,Humidity,Low,14.83
2018,Georgia,Detroit,Temperature,Medium,15.5
2018,Georgia,Detroit,Wind,0-10,15.42
2018,Georgia,Detroit,Humidity,21-30,17.73
2022,Michigan,Flint,Temperature,0-10,15.65
2022,Michigan,Flint,Wind,21-30,17.9
2022,Michigan,Flint,Humidity,Calm,12.65
2022,Michigan,Flint,Temperature,Storm,21.9
2022,Michigan,Flint,Wind,Breeze,22.62
2022,Michigan,Flint,Humidity,Low,23.76
2022,Michigan,Flint,Temperature,Medium,24.06
2022,Michigan,Flint,Wind,0-10,23.89
2022,Michigan,Flint,Humidity,21-30,26.28
2019,Georgia,Albany,Temperature,0-10,27.23
2019,Georgia,Albany,Wind,21-30,20.46
2019,Georgia,Albany,Humidity,Calm,27.5
2019,Georgia,Albany,Temperature,Storm,4.25
2019,Georgia,Albany,Wind,Breeze,23.23
2019,Georgia,Albany,Humidity,Low,25.85
2019,Georgia,Albany,Temperature,Medium,6.01
2019,Georgia,Albany,Wind,0-10,6.68
2019,Georgia,Albany,Humidity,21-30,26.2
2018,Michigan,Columbus,Temperature,0-10,10.27
2018,Michigan,Columbus,Wind,21-30,11.9
2018,Michigan,Columbus,Humidity,Calm,12.13
2018,Michigan,Columbus,Temperature,Storm,13.06
2018,Michigan,Columbus,Wind,Breeze,13.64
2018,Michigan,Columbus,Humidity,Low,2.88
2018,Michigan,Columbus,Temperature,Medium,15.41
2018,Michigan,Columbus,Wind,0-10,19.8
2018,Michigan,Columbus,Humidity,21-30,19.7
2022,Georgia,Washington,Temperature,0-10,19.84
2022,Georgia,Washington,Wind,21-30,20.84
2022,Georgia,Washington,Humidity,Calm,20.93
2022,Georgia,Washington,Temperature,Storm,2.06
2022,Georgia,Washington,Wind,Breeze,22.15
2022,Georgia,Washington,Humidity,Low,22.06
2022,Georgia,Washington,Temperature,Medium,23.65
2022,Georgia,Washington,Wind,0-10,1.82
2022,Georgia,Washington,Humidity,21-30,24.44
