Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Culture,Theatre,Q3,August,Georgia,Columbus,3.2
Culture,Theatre,Q1,September,Georgia,Columbus,4.96
Culture,Theatre,Q4,July,Georgia,Columbus,5.8
Culture,Theatre,Q3,March,Georgia,Columbus,6.77
Culture,Theatre,Q1,February,Georgia,Columbus,7.44
Culture,Theatre,Q4,January,Georgia,Columbus,8.3
Culture,Theatre,Q3,October,Georgia,Columbus,9.75
Culture,Theatre,Q1,November,Georgia,Columbus,10.72
Culture,Theatre,Q4,December,Georgia,Columbus,11.94
Service,Concert,Q3,August,Georgia,Columbus,12.94
Service,Concert,Q1,September,Georgia,Columbus,13.3
Service,Concert,Q4,July,Georgia,Columbus,14.64
Service,Concert,Q3,March,Georgia,Columbus,16.73
Service,Concert,Q1,February,Georgia,Columbus,17.11
Service,Concert,Q4,January,Georgia,Columbus,17.39
Service,Concert,Q3,October,Georgia,Columbus,19.36
Service,Concert,Q1,November,Georgia,Columbus,16.98
Service,Concert,Q4,December,Georgia,Columbus,18.29
Residential,Library,Q3,August,Georgia,Columbus,22.81
Residential,Library,Q1,September,Georgia,Columbus,22.84
Residential,Library,Q4,July,Georgia,Columbus,24.41
Residential,Library,Q3,March,Georgia,Columbus,28.64
Residential,Library,Q1,February,Georgia,Columbus,30.06
Residential,Library,Q4,January,Georgia,Columbus,30.62
Residential,Library,Q3,October,Georgia,Columbus,33.1
Residential,Library,Q1,November,Georgia,Columbus,35.24
Residential,Library,Q4,December,Georgia,Columbus,38.3
Culture,Administration,Q3,August,Georgia,Columbus,38.07
Culture,Administration,Q1,September,Georgia,Columbus,40.41
Culture,Administration,Q4,July,Georgia,Columbus,41.48
Culture,Administration,Q3,March,Georgia,Columbus,42.55
Culture,Administration,Q1,February,Georgia,Columbus,41.7
Culture,Administration,Q4,January,Georgia,Columbus,45.94
Culture,Administration,Q3,October,Georgia,Columbus,45.76
Culture,Administration,Q1,November,Georgia,Columbus,48.75
Culture,Administration,Q4,December,Georgia,Columbus,50.23
Service,Hospital,Q3,August,Georgia,Columbus,51.63
Service,Hospital,Q1,September,Georgia,Columbus,52.35
Service,Hospital,Q4,July,Georgia,Columbus,54.47
Service,Hospital,Q3,March,Georgia,Columbus,55.2
Service,Hospital,Q1,February,Georgia,Columbus,56.78
Service,Hospital,Q4,January,Georgia,Columbus,56.12
Service,Hospital,Q3,October,Georgia,Columbus,57.48
Service,Hospital,Q1,November,Georgia,Columbus,60.93
Service,Hospital,Q4,December,Georgia,Columbus,69.59
Residential,Hotel,Q3,August,Georgia,Columbus,70.84
Residential,Hotel,Q1,September,Georgia,Columbus,73.06
Residential,Hotel,Q4,July,Georgia,Columbus,75.58
Residential,Hotel,Q3,March,Georgia,Columbus,75.22
Residential,Hotel,Q1,February,Georgia,Columbus,78.59
Residential,Hotel,Q4,January,Georgia,Columbus,80.38
Residential,Hotel,Q3,October,Georgia,Columbus,84.78
Residential,Hotel,Q1,November,Georgia,Columbus,84.74
Residential,Hotel,Q4,December,Georgia,Columbus,85.7
Culture,House,Q3,August,Georgia,Columbus,86.34
Culture,House,Q1,September,Georgia,Columbus,85.12
Culture,House,Q4,July,Georgia,Columbus,84.22
Culture,House,Q3,March,Georgia,Columbus,90.06
Culture,House,Q1,February,Georgia,Columbus,90.49
Culture,House,Q4,January,Georgia,Columbus,89.83
Culture,House,Q3,October,Georgia,Columbus,94.14
Culture,House,Q1,November,Georgia,Columbus,95.69
Culture,House,Q4,December,Georgia,Columbus,97.46
