Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Production,Workshop,Q1,January,Georgia,Columbus,2.61
Production,Workshop,Q2,March,Georgia,Albany,5.99
Production,Workshop,Q3,June,Georgia,Columbus,7.3
Production,Workshop,Q1,May,Georgia,Albany,10.01
Production,Workshop,Q2,April,Georgia,Columbus,11.34
Production,Workshop,Q3,August,Georgia,Albany,20.72
Production,Workshop,Q1,September,Georgia,Columbus,21.54
Production,Workshop,Q2,July,Georgia,Albany,22.39
Production,Workshop,Q3,January,Georgia,Columbus,20.13
Residential,Factory,Q1,January,Georgia,Columbus,24.37
Residential,Factory,Q2,March,Georgia,Albany,25.12
Residential,Factory,Q3,June,Georgia,Columbus,27.37
Residential,Factory,Q1,May,Georgia,Albany,28.73
Residential,Factory,Q2,April,Georgia,Columbus,29.98
Residential,Factory,Q3,August,Georgia,Albany,30.11
Residential,Factory,Q1,September,Georgia,Columbus,31.96
Residential,Factory,Q2,July,Georgia,Albany,32.01
Residential,Factory,Q3,January,Georgia,Columbus,34.1
Culture,House,Q1,January,Georgia,Columbus,35.72
Culture,House,Q2,March,Georgia,Albany,36.96
Culture,House,Q3,June,Georgia,Columbus,37.03
Culture,House,Q1,May,Georgia,Albany,36.97
Culture,House,Q2,April,Georgia,Columbus,41.05
Culture,House,Q3,August,Georgia,Albany,42.19
Culture,House,Q1,September,Georgia,Columbus,43.86
Culture,House,Q2,July,Georgia,Albany,42.22
Culture,House,Q3,January,Georgia,Columbus,41.79
Production,Apartment,Q1,January,Georgia,Columbus,45.45
Production,Apartment,Q2,March,Georgia,Albany,50.11
Production,Apartment,Q3,June,Georgia,Columbus,52.73
Production,Apartment,Q1,May,Georgia,Albany,53.7
Production,Apartment,Q2,April,Georgia,Columbus,54.39
Production,Apartment,Q3,August,Georgia,Albany,54.05
Production,Apartment,Q1,September,Georgia,Columbus,56.58
Production,Apartment,Q2,July,Georgia,Albany,54.34
Production,Apartment,Q3,January,Georgia,Columbus,62.29
Residential,Museum,Q1,January,Georgia,Columbus,62.33
Residential,Museum,Q2,March,Georgia,Albany,0.1
Residential,Museum,Q3,June,Georgia,Columbus,68.67
Residential,Museum,Q1,May,Georgia,Albany,69.42
Residential,Museum,Q2,April,Georgia,Columbus,70.41
Residential,Museum,Q3,August,Georgia,Albany,71.64
Residential,Museum,Q1,September,Georgia,Columbus,70.13
Residential,Museum,Q2,July,Georgia,Albany,73.22
Residential,Museum,Q3,January,Georgia,Columbus,72.25
Culture,Concert,Q1,January,Georgia,Columbus,75.37
Culture,Concert,Q2,March,Georgia,Albany,76.59
Culture,Concert,Q3,June,Georgia,Columbus,69.61
Culture,Concert,Q1,May,Georgia,Albany,79.84
Culture,Concert,Q2,April,Georgia,Columbus,82.94
Culture,Concert,Q3,August,Georgia,Albany,83.68
Culture,Concert,Q1,September,Georgia,Columbus,85.11
Culture,Concert,Q2,July,Georgia,Albany,86.46
Culture,Concert,Q3,January,Georgia,Columbus,86.24
Production,Theatre,Q1,January,Georgia,Columbus,85.32
Production,Theatre,Q2,March,Georgia,Albany,90.69
Production,Theatre,Q3,June,Georgia,Columbus,91.19
Production,Theatre,Q1,May,Georgia,Albany,90.78
Production,Theatre,Q2,April,Georgia,Columbus,94.5
Production,Theatre,Q3,August,Georgia,Albany,96.07
Production,Theatre,Q1,September,Georgia,Columbus,96.15
Production,Theatre,Q2,July,Georgia,Albany,99.19
Production,Theatre,Q3,January,Georgia,Columbus,99.56
