Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Culture,Museum,Q4,December,Florida,Tampa,5.71
Culture,Museum,Q1,November,Florida,Tampa,6.35
Culture,Museum,Q4,October,Florida,Tampa,6.87
Culture,Museum,Q1,February,Florida,Tampa,9.2
Culture,Museum,Q4,January,Florida,Tampa,9.87
Culture,Museum,Q1,March,Florida,Tampa,13.28
Production,Concert,Q4,December,Florida,Tampa,13.82
Production,Concert,Q1,November,Florida,Tampa,17.79
Production,Concert,Q4,October,Florida,Tampa,21.25
Production,Concert,Q1,February,Florida,Tampa,25.54
Production,Concert,Q4,January,Florida,Tampa,26.8
Production,Concert,Q1,March,Florida,Tampa,25.9
Residential,Theatre,Q4,December,Florida,Tampa,28.09
Residential,Theatre,Q1,November,Florida,Tampa,30.7
Residential,Theatre,Q4,October,Florida,Tampa,31.21
Residential,Theatre,Q1,February,Florida,Tampa,32.79
Residential,Theatre,Q4,January,Florida,Tampa,33.72
Residential,Theatre,Q1,March,Florida,Tampa,31.97
Culture,Factory,Q4,December,Florida,Tampa,38.39
Culture,Factory,Q1,November,Florida,Tampa,38.13
Culture,Factory,Q4,October,Florida,Tampa,41.92
Culture,Factory,Q1,February,Florida,Tampa,41.11
Culture,Factory,Q4,January,Florida,Tampa,46.72
Culture,Factory,Q1,March,Florida,Tampa,48.41
Production,Workshop,Q4,December,Florida,Tampa,50.69
Production,Workshop,Q1,November,Florida,Tampa,54.54
Production,Workshop,Q4,October,Florida,Tampa,56.93
Production,Workshop,Q1,February,Florida,Tampa,57.75
Production,Workshop,Q4,January,Florida,Tampa,58.6
Production,Workshop,Q1,March,Florida,Tampa,61.01
Residential,House,Q4,December,Florida,Tampa,61.13
Residential,House,Q1,November,Florida,Tampa,70.1
Residential,House,Q4,October,Florida,Tampa,74.19
Residential,House,Q1,February,Florida,Tampa,75.99
Residential,House,Q4,January,Florida,Tampa,76.11
Residential,House,Q1,March,Florida,Tampa,77.19
Culture,Hotel,Q4,December,Florida,Tampa,77.63
Culture,Hotel,Q1,November,Florida,Tampa,80.56
Culture,Hotel,Q4,October,Florida,Tampa,85.47
Culture,Hotel,Q1,February,Florida,Tampa,87.07
Culture,Hotel,Q4,January,Florida,Tampa,87.35
Culture,Hotel,Q1,March,Florida,Tampa,89.57
Production,Apartment,Q4,December,Florida,Tampa,91.1
Production,Apartment,Q1,November,Florida,Tampa,92.71
Production,Apartment,Q4,October,Florida,Tampa,94.26
Production,Apartment,Q1,February,Florida,Tampa,96.12
Production,Apartment,Q4,January,Florida,Tampa,97.59
Production,Apartment,Q1,March,Florida,Tampa,98.8
