Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2017,Maryland,Columbia,Wind,Calm,0.64
2017,Maryland,Columbia,Temperature,Storm,1.95
2017,Maryland,Columbia,Humidity,21-30,1.61
2017,Maryland,Columbia,Wind,11-20,3.86
2017,Maryland,Columbia,Temperature,0-10,1.99
2017,Maryland,Columbia,Humidity,Medium,2.47
2017,Maryland,Columbia,Wind,High,6.68
2017,Maryland,Columbia,Temperature,Low,7.51
2017,Maryland,Columbia,Humidity,Calm,1.87
2018,Massachusetts,Aberdeen,Wind,Calm,6.18
2018,Massachusetts,Aberdeen,Temperature,Storm,3.18
2018,Massachusetts,Aberdeen,Humidity,21-30,11.88
2018,Massachusetts,Aberdeen,Wind,11-20,4.76
2018,Massachusetts,Aberdeen,Temperature,0-10,13.96
2018,Massachusetts,Aberdeen,Humidity,Medium,13.46
2018,Massachusetts,Aberdeen,Wind,High,15.89
2018,Massachusetts,Aberdeen,Temperature,Low,15.34
2018,Massachusetts,Aberdeen,Humidity,Calm,16.91
2017,Maryland,Baltimore,Wind,Calm,14.12
2017,Maryland,Baltimore,Temperature,Storm,13.88
2017,Maryland,Baltimore,Humidity,21-30,11.74
2017,Maryland,Baltimore,Wind,11-20,21.95
2017,Maryland,Baltimore,Temperature,0-10,21.4
2017,Maryland,Baltimore,Humidity,Medium,23.6
2017,Maryland,Baltimore,Wind,High,24.6
2017,Maryland,Baltimore,Temperature,Low,25.0
2017,Maryland,Baltimore,Humidity,Calm,25.65
2018,Massachusetts,Lenox,Wind,Calm,27.01
2018,Massachusetts,Lenox,Temperature,Storm,25.12
2018,Massachusetts,Lenox,Humidity,21-30,22.87
2018,Massachusetts,Lenox,Wind,11-20,25.46
2018,Massachusetts,Lenox,Temperature,0-10,27.24
2018,Massachusetts,Lenox,Humidity,Medium,25.49
2018,Massachusetts,Lenox,Wind,High,6.85
2018,Massachusetts,Lenox,Temperature,Low,26.88
2018,Massachusetts,Lenox,Humidity,Calm,27.22
2017,Maryland,Boston,Wind,Calm,7.1
2017,Maryland,Boston,Temperature,Storm,1.34
2017,Maryland,Boston,Humidity,21-30,8.7
2017,Maryland,Boston,Wind,11-20,8.13
2017,Maryland,Boston,Temperature,0-10,9.72
2017,Maryland,Boston,Humidity,Medium,10.09
2017,Maryland,Boston,Wind,High,11.32
2017,Maryland,Boston,Temperature,Low,14.39
2017,Maryland,Boston,Humidity,Calm,2.8
2018,Massachusetts,Cambridge,Wind,Calm,15.49
2018,Massachusetts,Cambridge,Temperature,Storm,3.38
2018,Massachusetts,Cambridge,Humidity,21-30,16.33
2018,Massachusetts,Cambridge,Wind,11-20,18.78
2018,Massachusetts,Cambridge,Temperature,0-10,6.81
2018,Massachusetts,Cambridge,Humidity,Medium,19.65
2018,Massachusetts,Cambridge,Wind,High,20.94
2018,Massachusetts,Cambridge,Temperature,Low,2.73
2018,Massachusetts,Cambridge,Humidity,Calm,24.63
