State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Georgia,Columbus,Soil,Solid Waste,0.83
Georgia,Columbus,Water,Inorganic Fertilizers,10.08
Georgia,Columbus,Air,Urban Activities,11.15
Georgia,Columbus,Soil,Industrial,13.1
Georgia,Columbus,Water,Surface water,18.26
Georgia,Columbus,Air,Groundwater,-47.97
Georgia,Columbus,Soil,Chemical,24.51
Georgia,Columbus,Water,Oxygen-depletion,25.16
Georgia,Columbus,Air,Thermal,25.09
Georgia,Columbus,Soil,Noise,81.9
Georgia,Columbus,Water,Light,28.01
Georgia,Columbus,Air,Solid Waste,29.38
Oregon,Albany,Soil,Solid Waste,-98.63
Oregon,Albany,Water,Inorganic Fertilizers,-95.67
Oregon,Albany,Air,Urban Activities,38.18
Oregon,Albany,Soil,Industrial,39.39
Oregon,Albany,Water,Surface water,40.33
Oregon,Albany,Air,Groundwater,41.94
Oregon,Albany,Soil,Chemical,47.81
Oregon,Albany,Water,Oxygen-depletion,50.22
Oregon,Albany,Air,Thermal,-77.51
Oregon,Albany,Soil,Noise,51.52
Oregon,Albany,Water,Light,-76.91
Oregon,Albany,Air,Solid Waste,-77.11
Georgia,Salem,Soil,Solid Waste,60.51
Georgia,Salem,Water,Inorganic Fertilizers,62.96
Georgia,Salem,Air,Urban Activities,-65.46
Georgia,Salem,Soil,Industrial,63.16
Georgia,Salem,Water,Surface water,69.67
Georgia,Salem,Air,Groundwater,-57.99
Georgia,Salem,Soil,Chemical,77.29
Georgia,Salem,Water,Oxygen-depletion,78.54
Georgia,Salem,Air,Thermal,79.65
Georgia,Salem,Soil,Noise,80.72
Georgia,Salem,Water,Light,-47.81
Georgia,Salem,Air,Solid Waste,-48.31
Oregon,Portland,Soil,Solid Waste,83.24
Oregon,Portland,Water,Inorganic Fertilizers,83.8
Oregon,Portland,Air,Urban Activities,-43.2
Oregon,Portland,Soil,Industrial,-42.86
Oregon,Portland,Water,Surface water,87.74
Oregon,Portland,Air,Groundwater,88.21
Oregon,Portland,Soil,Chemical,-41.2
Oregon,Portland,Water,Oxygen-depletion,-38.36
Oregon,Portland,Air,Thermal,92.93
Oregon,Portland,Soil,Noise,-34.52
Oregon,Portland,Water,Light,-33.41
Oregon,Portland,Air,Solid Waste,95.51
Georgia,Redmond,Soil,Solid Waste,-32.23
Georgia,Redmond,Water,Inorganic Fertilizers,96.54
Georgia,Redmond,Air,Urban Activities,99.19
Georgia,Redmond,Soil,Industrial,-26.18
Georgia,Redmond,Water,Surface water,-24.21
Georgia,Redmond,Air,Groundwater,-22.05
Georgia,Redmond,Soil,Chemical,-18.27
Georgia,Redmond,Water,Oxygen-depletion,-11.06
Georgia,Redmond,Air,Thermal,-10.71
Georgia,Redmond,Soil,Noise,-10.12
Georgia,Redmond,Water,Light,-7.34
Georgia,Redmond,Air,Solid Waste,-3.31
