Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2018,Nevada,Las Vegas,Wind,Calm,0.18
2018,Nevada,Las Vegas,Temperature,Breeze,1.15
2018,Nevada,Las Vegas,Humidity,11-20,2.41
2018,Nevada,Las Vegas,Wind,31-40,3.73
2018,Nevada,Las Vegas,Temperature,Medium,4.65
2018,Nevada,Las Vegas,Humidity,Low,3.38
2018,Nevada,Las Vegas,Wind,High,5.69
2018,Nevada,Las Vegas,Temperature,Calm,4.27
2018,Nevada,Las Vegas,Humidity,Breeze,8.29
2015,Florida,Boulder City,Wind,Calm,9.12
2015,Florida,Boulder City,Temperature,Breeze,8.28
2015,Florida,Boulder City,Humidity,11-20,11.32
2015,Florida,Boulder City,Wind,31-40,8.49
2015,Florida,Boulder City,Temperature,Medium,13.67
2015,Florida,Boulder City,Humidity,Low,9.47
2015,Florida,Boulder City,Wind,High,15.45
2015,Florida,Boulder City,Temperature,Calm,7.51
2015,Florida,Boulder City,Humidity,Breeze,17.94
2019,California,Reno,Wind,Calm,17.86
2019,California,Reno,Temperature,Breeze,19.91
2019,California,Reno,Humidity,11-20,17.04
2019,California,Reno,Wind,31-40,21.59
2019,California,Reno,Temperature,Medium,22.74
2019,California,Reno,Humidity,Low,23.87
2019,California,Reno,Wind,High,23.72
2019,California,Reno,Temperature,Calm,24.33
2019,California,Reno,Humidity,Breeze,24.18
2018,Nevada,Fort Lauderdale,Wind,Calm,24.14
2018,Nevada,Fort Lauderdale,Temperature,Breeze,4.49
2018,Nevada,Fort Lauderdale,Humidity,11-20,26.13
2018,Nevada,Fort Lauderdale,Wind,31-40,23.55
2018,Nevada,Fort Lauderdale,Temperature,Medium,6.01
2018,Nevada,Fort Lauderdale,Humidity,Low,6.23
2018,Nevada,Fort Lauderdale,Wind,High,26.6
2018,Nevada,Fort Lauderdale,Temperature,Calm,3.16
2018,Nevada,Fort Lauderdale,Humidity,Breeze,26.21
2015,Florida,Tampa,Wind,Calm,2.99
2015,Florida,Tampa,Temperature,Breeze,9.07
2015,Florida,Tampa,Humidity,11-20,9.02
2015,Florida,Tampa,Wind,31-40,9.86
2015,Florida,Tampa,Temperature,Medium,9.27
2015,Florida,Tampa,Humidity,Low,10.42
2015,Florida,Tampa,Wind,High,10.28
2015,Florida,Tampa,Temperature,Calm,10.94
2015,Florida,Tampa,Humidity,Breeze,10.8
2019,California,San Francisco,Wind,Calm,11.03
2019,California,San Francisco,Temperature,Breeze,11.44
2019,California,San Francisco,Humidity,11-20,12.26
2019,California,San Francisco,Wind,31-40,12.06
2019,California,San Francisco,Temperature,Medium,13.88
2019,California,San Francisco,Humidity,Low,14.6
2019,California,San Francisco,Wind,High,14.03
2019,California,San Francisco,Temperature,Calm,15.34
2019,California,San Francisco,Humidity,Breeze,4.53
2018,Nevada,Berkeley,Wind,Calm,5.13
2018,Nevada,Berkeley,Temperature,Breeze,5.53
2018,Nevada,Berkeley,Humidity,11-20,18.84
2018,Nevada,Berkeley,Wind,31-40,19.67
2018,Nevada,Berkeley,Temperature,Medium,19.03
2018,Nevada,Berkeley,Humidity,Low,19.07
2018,Nevada,Berkeley,Wind,High,7.28
2018,Nevada,Berkeley,Temperature,Calm,20.37
2018,Nevada,Berkeley,Humidity,Breeze,21.45
