Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2020,Massachusetts,Lenox,Humidity,High,2.41
2020,Massachusetts,Lenox,Temperature,Low,3.77
2020,Massachusetts,Lenox,Humidity,Medium,5.17
2020,Massachusetts,Lenox,Temperature,21-30,6.68
2020,Massachusetts,Lenox,Humidity,31-40,7.71
2020,Massachusetts,Lenox,Temperature,High,8.63
2021,Nevada,Cambridge,Humidity,High,9.71
2021,Nevada,Cambridge,Temperature,Low,9.37
2021,Nevada,Cambridge,Humidity,Medium,11.72
2021,Nevada,Cambridge,Temperature,21-30,10.23
2021,Nevada,Cambridge,Humidity,31-40,5.65
2021,Nevada,Cambridge,Temperature,High,14.77
2016,Massachusetts,Reno,Humidity,High,11.88
2016,Massachusetts,Reno,Temperature,Low,16.1
2016,Massachusetts,Reno,Humidity,Medium,17.0
2016,Massachusetts,Reno,Temperature,21-30,18.7
2016,Massachusetts,Reno,Humidity,31-40,18.13
2016,Massachusetts,Reno,Temperature,High,12.26
2020,Nevada,Boulder City,Humidity,High,21.73
2020,Nevada,Boulder City,Temperature,Low,22.82
2020,Nevada,Boulder City,Humidity,Medium,23.77
2020,Nevada,Boulder City,Temperature,21-30,23.62
2020,Nevada,Boulder City,Humidity,31-40,24.59
2020,Nevada,Boulder City,Temperature,High,25.24
2021,Massachusetts,Las Vegas,Humidity,High,26.75
2021,Massachusetts,Las Vegas,Temperature,Low,25.43
2021,Massachusetts,Las Vegas,Humidity,Medium,23.14
2021,Massachusetts,Las Vegas,Temperature,21-30,10.66
2021,Massachusetts,Las Vegas,Humidity,31-40,18.31
2021,Massachusetts,Las Vegas,Temperature,High,0.01
