Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Culture,Concert,Q2,June,Illinois,Chicago,2.99
Culture,Concert,Q1,April,Maryland,Aberdeen,3.61
Culture,Concert,Q4,May,Illinois,Chicago,4.94
Culture,Concert,Q2,March,Maryland,Aberdeen,3.24
Culture,Concert,Q1,February,Illinois,Chicago,5.55
Culture,Concert,Q4,October,Maryland,Aberdeen,7.52
Culture,Concert,Q2,November,Illinois,Chicago,7.37
Culture,Concert,Q1,June,Maryland,Aberdeen,9.53
Culture,Concert,Q4,April,Illinois,Chicago,10.14
Production,Theatre,Q2,June,Illinois,Chicago,12.01
Production,Theatre,Q1,April,Maryland,Aberdeen,13.76
Production,Theatre,Q4,May,Illinois,Chicago,14.62
Production,Theatre,Q2,March,Maryland,Aberdeen,19.35
Production,Theatre,Q1,February,Illinois,Chicago,26.18
Production,Theatre,Q4,October,Maryland,Aberdeen,30.84
Production,Theatre,Q2,November,Illinois,Chicago,30.91
Production,Theatre,Q1,June,Maryland,Aberdeen,44.39
Production,Theatre,Q4,April,Illinois,Chicago,46.93
Culture,Factory,Q2,June,Illinois,Chicago,49.64
Culture,Factory,Q1,April,Maryland,Aberdeen,49.75
Culture,Factory,Q4,May,Illinois,Chicago,52.69
Culture,Factory,Q2,March,Maryland,Aberdeen,53.53
Culture,Factory,Q1,February,Illinois,Chicago,53.07
Culture,Factory,Q4,October,Maryland,Aberdeen,56.3
Culture,Factory,Q2,November,Illinois,Chicago,60.25
Culture,Factory,Q1,June,Maryland,Aberdeen,61.87
Culture,Factory,Q4,April,Illinois,Chicago,60.44
Production,Workshop,Q2,June,Illinois,Chicago,65.8
Production,Workshop,Q1,April,Maryland,Aberdeen,66.09
Production,Workshop,Q4,May,Illinois,Chicago,78.67
Production,Workshop,Q2,March,Maryland,Aberdeen,79.92
Production,Workshop,Q1,February,Illinois,Chicago,78.52
Production,Workshop,Q4,October,Maryland,Aberdeen,87.33
Production,Workshop,Q2,November,Illinois,Chicago,93.53
Production,Workshop,Q1,June,Maryland,Aberdeen,94.72
Production,Workshop,Q4,April,Illinois,Chicago,98.68
