State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Minnesota,Hastings,2016,Air,Noise,-0.95
Minnesota,Hastings,2016,Water,Light,2.0
Minnesota,Hastings,2016,Soil,Thermal,5.87
Minnesota,Hastings,2016,Air,Surface water,6.13
Minnesota,Hastings,2016,Water,Groundwater,7.45
Minnesota,Hastings,2016,Soil,Oxygen-depletion,8.76
Minnesota,Hastings,2016,Air,Chemical,-0.01
Minnesota,Hastings,2016,Water,Urban Activities,21.53
Minnesota,Hastings,2016,Soil,Inorganic Fertilizers,27.44
Minnesota,Hastings,2016,Air,Inferior Irrigation,29.31
Minnesota,Hastings,2016,Water,Noise,31.72
Minnesota,Hastings,2016,Soil,Light,-97.19
Georgia,Minneapolis,2015,Air,Noise,-95.62
Georgia,Minneapolis,2015,Water,Light,-95.35
Georgia,Minneapolis,2015,Soil,Thermal,-97.52
Georgia,Minneapolis,2015,Air,Surface water,-92.97
Georgia,Minneapolis,2015,Water,Groundwater,37.19
Georgia,Minneapolis,2015,Soil,Oxygen-depletion,-90.05
Georgia,Minneapolis,2015,Air,Chemical,-91.33
Georgia,Minneapolis,2015,Water,Urban Activities,-96.6
Georgia,Minneapolis,2015,Soil,Inorganic Fertilizers,41.8
Georgia,Minneapolis,2015,Air,Inferior Irrigation,40.53
Georgia,Minneapolis,2015,Water,Noise,32.14
Georgia,Minneapolis,2015,Soil,Light,-84.45
Minnesota,Rochester,2022,Air,Noise,48.6
Minnesota,Rochester,2022,Water,Light,48.52
Minnesota,Rochester,2022,Soil,Thermal,55.48
Minnesota,Rochester,2022,Air,Surface water,-72.5
Minnesota,Rochester,2022,Water,Groundwater,57.03
Minnesota,Rochester,2022,Soil,Oxygen-depletion,-71.12
Minnesota,Rochester,2022,Air,Chemical,-71.41
Minnesota,Rochester,2022,Water,Urban Activities,60.87
Minnesota,Rochester,2022,Soil,Inorganic Fertilizers,-68.27
Minnesota,Rochester,2022,Air,Inferior Irrigation,64.38
Minnesota,Rochester,2022,Water,Noise,65.87
Minnesota,Rochester,2022,Soil,Light,65.16
Georgia,Columbus,2020,Air,Noise,66.71
Georgia,Columbus,2020,Water,Light,69.66
Georgia,Columbus,2020,Soil,Thermal,70.24
Georgia,Columbus,2020,Air,Surface water,71.67
Georgia,Columbus,2020,Water,Groundwater,-54.75
Georgia,Columbus,2020,Soil,Oxygen-depletion,75.42
Georgia,Columbus,2020,Air,Chemical,-46.2
Georgia,Columbus,2020,Water,Urban Activities,-43.76
Georgia,Columbus,2020,Soil,Inorganic Fertilizers,-36.71
Georgia,Columbus,2020,Air,Inferior Irrigation,93.95
Georgia,Columbus,2020,Water,Noise,-34.15
Georgia,Columbus,2020,Soil,Light,95.66
Minnesota,Washington,2016,Air,Noise,96.54
Minnesota,Washington,2016,Water,Light,95.19
Minnesota,Washington,2016,Soil,Thermal,97.68
Minnesota,Washington,2016,Air,Surface water,-28.07
Minnesota,Washington,2016,Water,Groundwater,-23.52
Minnesota,Washington,2016,Soil,Oxygen-depletion,-19.29
Minnesota,Washington,2016,Air,Chemical,-18.78
Minnesota,Washington,2016,Water,Urban Activities,-16.13
Minnesota,Washington,2016,Soil,Inorganic Fertilizers,-14.32
Minnesota,Washington,2016,Air,Inferior Irrigation,-13.78
Minnesota,Washington,2016,Water,Noise,-11.34
Minnesota,Washington,2016,Soil,Light,-1.2
