State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Michigan,Port Huron,2016,Soil,Inorganic Fertilizers,-0.51
Michigan,Port Huron,2016,Air,Inferior Irrigation,-0.98
Michigan,Port Huron,2016,Water,Urban Activities,3.84
Michigan,Port Huron,2016,Soil,Solid Waste,3.24
Michigan,Port Huron,2016,Air,Thermal,7.49
Michigan,Port Huron,2016,Water,Noise,10.62
Michigan,Port Huron,2016,Soil,Light,18.76
Michigan,Port Huron,2016,Air,Oxygen-depletion,20.3
Michigan,Port Huron,2016,Water,Groundwater,21.36
Michigan,Port Huron,2016,Soil,Surface water,20.81
Michigan,Port Huron,2016,Air,Chemical,24.31
Michigan,Port Huron,2016,Water,Inorganic Fertilizers,27.76
Oregon,Flint,2015,Soil,Inorganic Fertilizers,29.95
Oregon,Flint,2015,Air,Inferior Irrigation,30.68
Oregon,Flint,2015,Water,Urban Activities,-98.61
Oregon,Flint,2015,Soil,Solid Waste,32.67
Oregon,Flint,2015,Air,Thermal,-96.04
Oregon,Flint,2015,Water,Noise,32.62
Oregon,Flint,2015,Soil,Light,-91.82
Oregon,Flint,2015,Air,Oxygen-depletion,-90.29
Oregon,Flint,2015,Water,Groundwater,43.55
Oregon,Flint,2015,Soil,Surface water,-84.1
Oregon,Flint,2015,Air,Chemical,-79.06
Oregon,Flint,2015,Water,Inorganic Fertilizers,-79.98
Michigan,Portland,2016,Soil,Inorganic Fertilizers,52.45
Michigan,Portland,2016,Air,Inferior Irrigation,56.49
Michigan,Portland,2016,Water,Urban Activities,-69.89
Michigan,Portland,2016,Soil,Solid Waste,63.83
Michigan,Portland,2016,Air,Thermal,-64.78
Michigan,Portland,2016,Water,Noise,-63.63
Michigan,Portland,2016,Soil,Light,-62.27
Michigan,Portland,2016,Air,Oxygen-depletion,67.93
Michigan,Portland,2016,Water,Groundwater,68.86
Michigan,Portland,2016,Soil,Surface water,-58.66
Michigan,Portland,2016,Air,Chemical,72.71
Michigan,Portland,2016,Water,Inorganic Fertilizers,-55.68
Oregon,Redmond,2015,Soil,Inorganic Fertilizers,-55.54
Oregon,Redmond,2015,Air,Inferior Irrigation,72.65
Oregon,Redmond,2015,Water,Urban Activities,-52.33
Oregon,Redmond,2015,Soil,Solid Waste,76.89
Oregon,Redmond,2015,Air,Thermal,-50.17
Oregon,Redmond,2015,Water,Noise,-49.6
Oregon,Redmond,2015,Soil,Light,80.51
Oregon,Redmond,2015,Air,Oxygen-depletion,80.98
Oregon,Redmond,2015,Water,Groundwater,-49.04
Oregon,Redmond,2015,Soil,Surface water,-48.96
Oregon,Redmond,2015,Air,Chemical,-44.4
Oregon,Redmond,2015,Water,Inorganic Fertilizers,-43.94
Michigan,Salem,2016,Soil,Inorganic Fertilizers,-46.25
Michigan,Salem,2016,Air,Inferior Irrigation,-37.71
Michigan,Salem,2016,Water,Urban Activities,94.1
Michigan,Salem,2016,Soil,Solid Waste,-33.69
Michigan,Salem,2016,Air,Thermal,-32.46
Michigan,Salem,2016,Water,Noise,-25.99
Michigan,Salem,2016,Soil,Light,-14.59
Michigan,Salem,2016,Air,Oxygen-depletion,-11.58
Michigan,Salem,2016,Water,Groundwater,-10.34
Michigan,Salem,2016,Soil,Surface water,-11.88
Michigan,Salem,2016,Air,Chemical,-8.0
Michigan,Salem,2016,Water,Inorganic Fertilizers,-2.26
