State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Florida,Tampa,2020,Air,Thermal,1.74
Florida,Tampa,2020,Water,Noise,7.56
Florida,Tampa,2020,Soil,Groundwater,9.38
Florida,Tampa,2020,Air,Chemical,9.15
Florida,Tampa,2020,Water,Oxygen-depletion,11.79
Florida,Tampa,2020,Soil,Surface water,21.85
Florida,Tampa,2020,Air,Solid Waste,24.9
Florida,Tampa,2020,Water,Inferior Irrigation,27.87
Florida,Tampa,2020,Soil,Industrial,-99.64
Florida,Tampa,2020,Air,Urban Activities,30.04
Florida,Tampa,2020,Water,Inorganic Fertilizers,-97.52
Florida,Tampa,2020,Soil,Thermal,-97.0
Florida,Tampa,2020,Air,Noise,34.34
Florida,Tampa,2020,Water,Groundwater,-90.57
Florida,Tampa,2020,Soil,Chemical,39.54
Oregon,Fort Lauderdale,2021,Air,Thermal,40.84
Oregon,Fort Lauderdale,2021,Water,Noise,41.45
Oregon,Fort Lauderdale,2021,Soil,Groundwater,42.94
Oregon,Fort Lauderdale,2021,Air,Chemical,-85.85
Oregon,Fort Lauderdale,2021,Water,Oxygen-depletion,-89.02
Oregon,Fort Lauderdale,2021,Soil,Surface water,45.94
Oregon,Fort Lauderdale,2021,Air,Solid Waste,46.98
Oregon,Fort Lauderdale,2021,Water,Inferior Irrigation,45.64
Oregon,Fort Lauderdale,2021,Soil,Industrial,47.71
Oregon,Fort Lauderdale,2021,Air,Urban Activities,-79.64
Oregon,Fort Lauderdale,2021,Water,Inorganic Fertilizers,-78.53
Oregon,Fort Lauderdale,2021,Soil,Thermal,-78.61
Oregon,Fort Lauderdale,2021,Air,Noise,52.04
Oregon,Fort Lauderdale,2021,Water,Groundwater,53.65
Oregon,Fort Lauderdale,2021,Soil,Chemical,45.02
Florida,Salem,2022,Air,Thermal,-73.19
Florida,Salem,2022,Water,Noise,-72.5
Florida,Salem,2022,Soil,Groundwater,-70.41
Florida,Salem,2022,Air,Chemical,59.95
Florida,Salem,2022,Water,Oxygen-depletion,58.18
Florida,Salem,2022,Soil,Surface water,-70.47
Florida,Salem,2022,Air,Solid Waste,59.66
Florida,Salem,2022,Water,Inferior Irrigation,-68.67
Florida,Salem,2022,Soil,Industrial,-64.42
Florida,Salem,2022,Air,Urban Activities,-64.58
Florida,Salem,2022,Water,Inorganic Fertilizers,66.65
Florida,Salem,2022,Soil,Thermal,64.19
Florida,Salem,2022,Air,Noise,-68.4
Florida,Salem,2022,Water,Groundwater,-67.44
Florida,Salem,2022,Soil,Chemical,-58.18
Oregon,Portland,2020,Air,Thermal,70.21
Oregon,Portland,2020,Water,Noise,71.61
Oregon,Portland,2020,Soil,Groundwater,-62.32
Oregon,Portland,2020,Air,Chemical,73.94
Oregon,Portland,2020,Water,Oxygen-depletion,71.83
Oregon,Portland,2020,Soil,Surface water,85.75
Oregon,Portland,2020,Air,Solid Waste,86.9
Oregon,Portland,2020,Water,Inferior Irrigation,-41.41
Oregon,Portland,2020,Soil,Industrial,-35.73
Oregon,Portland,2020,Air,Urban Activities,-30.07
Oregon,Portland,2020,Water,Inorganic Fertilizers,-28.12
Oregon,Portland,2020,Soil,Thermal,-16.33
Oregon,Portland,2020,Air,Noise,-13.48
Oregon,Portland,2020,Water,Groundwater,-11.52
Oregon,Portland,2020,Soil,Chemical,-2.74
