State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Michigan,Flint,Water,Groundwater,-0.24
Michigan,Flint,Soil,Surface water,7.07
Michigan,Flint,Air,Oxygen-depletion,12.76
Michigan,Flint,Water,Inferior Irrigation,14.46
Michigan,Flint,Soil,Inorganic Fertilizers,19.54
Michigan,Flint,Air,Solid Waste,20.23
Michigan,Flint,Water,Urban Activities,21.52
Michigan,Flint,Soil,Light,22.33
Michigan,Flint,Air,Noise,25.48
Michigan,Flint,Water,Thermal,-7.88
Michigan,Flint,Soil,Groundwater,31.6
Michigan,Flint,Air,Surface water,-94.41
Georgia,Detroit,Water,Groundwater,37.88
Georgia,Detroit,Soil,Surface water,38.58
Georgia,Detroit,Air,Oxygen-depletion,39.74
Georgia,Detroit,Water,Inferior Irrigation,38.28
Georgia,Detroit,Soil,Inorganic Fertilizers,41.29
Georgia,Detroit,Air,Solid Waste,41.73
Georgia,Detroit,Water,Urban Activities,-89.73
Georgia,Detroit,Soil,Light,-84.54
Georgia,Detroit,Air,Noise,42.64
Georgia,Detroit,Water,Thermal,46.75
Georgia,Detroit,Soil,Groundwater,39.23
Georgia,Detroit,Air,Surface water,-88.37
Michigan,Port Huron,Water,Groundwater,49.89
Michigan,Port Huron,Soil,Surface water,49.47
Michigan,Port Huron,Air,Oxygen-depletion,53.44
Michigan,Port Huron,Water,Inferior Irrigation,-74.1
Michigan,Port Huron,Soil,Inorganic Fertilizers,-73.83
Michigan,Port Huron,Air,Solid Waste,-70.06
Michigan,Port Huron,Water,Urban Activities,59.09
Michigan,Port Huron,Soil,Light,60.65
Michigan,Port Huron,Air,Noise,-66.36
Michigan,Port Huron,Water,Thermal,64.49
Michigan,Port Huron,Soil,Groundwater,66.48
Michigan,Port Huron,Air,Surface water,66.5
Georgia,Columbus,Water,Groundwater,-59.51
Georgia,Columbus,Soil,Surface water,69.12
Georgia,Columbus,Air,Oxygen-depletion,-57.75
Georgia,Columbus,Water,Inferior Irrigation,72.1
Georgia,Columbus,Soil,Inorganic Fertilizers,71.73
Georgia,Columbus,Air,Solid Waste,74.54
Georgia,Columbus,Water,Urban Activities,73.6
Georgia,Columbus,Soil,Light,76.85
Georgia,Columbus,Air,Noise,72.78
Georgia,Columbus,Water,Thermal,74.06
Georgia,Columbus,Soil,Groundwater,79.55
Georgia,Columbus,Air,Surface water,80.97
Michigan,Albany,Water,Groundwater,-44.76
Michigan,Albany,Soil,Surface water,84.73
Michigan,Albany,Air,Oxygen-depletion,86.42
Michigan,Albany,Water,Inferior Irrigation,87.54
Michigan,Albany,Soil,Inorganic Fertilizers,86.75
Michigan,Albany,Air,Solid Waste,-39.05
Michigan,Albany,Water,Urban Activities,91.31
Michigan,Albany,Soil,Light,-36.92
Michigan,Albany,Air,Noise,-7.15
Michigan,Albany,Water,Thermal,93.28
Michigan,Albany,Soil,Groundwater,-32.91
Michigan,Albany,Air,Surface water,-31.12
Georgia,Washington,Water,Groundwater,-32.62
Georgia,Washington,Soil,Surface water,-31.45
Georgia,Washington,Air,Oxygen-depletion,71.07
Georgia,Washington,Water,Inferior Irrigation,-24.34
Georgia,Washington,Soil,Inorganic Fertilizers,-23.45
Georgia,Washington,Air,Solid Waste,-22.59
Georgia,Washington,Water,Urban Activities,-14.99
Georgia,Washington,Soil,Light,-10.7
Georgia,Washington,Air,Noise,-7.52
Georgia,Washington,Water,Thermal,-3.13
Georgia,Washington,Soil,Groundwater,-2.0
Georgia,Washington,Air,Surface water,-1.36
