Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2018,Florida,Fort Lauderdale,Humidity,Low,0.06
2018,Florida,Fort Lauderdale,Wind,High,2.09
2018,Florida,Fort Lauderdale,Temperature,Medium,3.04
2018,Florida,Fort Lauderdale,Humidity,Storm,4.3
2018,Florida,Fort Lauderdale,Wind,Calm,4.39
2018,Florida,Fort Lauderdale,Temperature,Breeze,5.24
2018,Florida,Fort Lauderdale,Humidity,11-20,5.63
2018,Florida,Fort Lauderdale,Wind,21-30,6.51
2018,Florida,Fort Lauderdale,Temperature,0-10,5.87
2022,Michigan,Tampa,Humidity,Low,10.29
2022,Michigan,Tampa,Wind,High,4.29
2022,Michigan,Tampa,Temperature,Medium,3.79
2022,Michigan,Tampa,Humidity,Storm,4.35
2022,Michigan,Tampa,Wind,Calm,14.64
2022,Michigan,Tampa,Temperature,Breeze,8.98
2022,Michigan,Tampa,Humidity,11-20,15.76
2022,Michigan,Tampa,Wind,21-30,14.71
2022,Michigan,Tampa,Temperature,0-10,18.91
2018,Georgia,Flint,Humidity,Low,18.73
2018,Georgia,Flint,Wind,High,20.65
2018,Georgia,Flint,Temperature,Medium,21.27
2018,Georgia,Flint,Humidity,Storm,21.49
2018,Georgia,Flint,Wind,Calm,21.64
2018,Georgia,Flint,Temperature,Breeze,4.17
2018,Georgia,Flint,Humidity,11-20,25.84
2018,Georgia,Flint,Wind,21-30,25.7
2018,Georgia,Flint,Temperature,0-10,26.41
2022,Florida,Port Huron,Humidity,Low,25.51
2022,Florida,Port Huron,Wind,High,25.37
2022,Florida,Port Huron,Temperature,Medium,25.46
2022,Florida,Port Huron,Humidity,Storm,27.4
2022,Florida,Port Huron,Wind,Calm,5.42
2022,Florida,Port Huron,Temperature,Breeze,24.0
2022,Florida,Port Huron,Humidity,11-20,26.35
2022,Florida,Port Huron,Wind,21-30,6.74
2022,Florida,Port Huron,Temperature,0-10,26.57
2018,Michigan,Detroit,Humidity,Low,27.75
2018,Michigan,Detroit,Wind,High,8.44
2018,Michigan,Detroit,Temperature,Medium,9.74
2018,Michigan,Detroit,Humidity,Storm,9.28
2018,Michigan,Detroit,Wind,Calm,24.35
2018,Michigan,Detroit,Temperature,Breeze,10.14
2018,Michigan,Detroit,Humidity,11-20,10.08
2018,Michigan,Detroit,Wind,21-30,11.46
2018,Michigan,Detroit,Temperature,0-10,12.98
2022,Georgia,Columbus,Humidity,Low,13.24
2022,Georgia,Columbus,Wind,High,13.41
2022,Georgia,Columbus,Temperature,Medium,14.51
2022,Georgia,Columbus,Humidity,Storm,14.82
2022,Georgia,Columbus,Wind,Calm,2.63
2022,Georgia,Columbus,Temperature,Breeze,15.56
2022,Georgia,Columbus,Humidity,11-20,15.14
2022,Georgia,Columbus,Wind,21-30,26.81
2022,Georgia,Columbus,Temperature,0-10,16.66
2018,Florida,Albany,Humidity,Low,16.74
2018,Florida,Albany,Wind,High,16.36
2018,Florida,Albany,Temperature,Medium,16.04
2018,Florida,Albany,Humidity,Storm,17.55
2018,Florida,Albany,Wind,Calm,17.33
2018,Florida,Albany,Temperature,Breeze,18.49
2018,Florida,Albany,Humidity,11-20,18.2
2018,Florida,Albany,Wind,21-30,6.05
2018,Florida,Albany,Temperature,0-10,7.56
2022,Michigan,Washington,Humidity,Low,25.68
2022,Michigan,Washington,Wind,High,21.04
2022,Michigan,Washington,Temperature,Medium,2.89
2022,Michigan,Washington,Humidity,Storm,2.07
2022,Michigan,Washington,Wind,Calm,23.95
2022,Michigan,Washington,Temperature,Breeze,23.33
2022,Michigan,Washington,Humidity,11-20,24.42
2022,Michigan,Washington,Wind,21-30,25.87
2022,Michigan,Washington,Temperature,0-10,25.38
