Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Residential,Apartment,Q3,September,Oregon,Redmond,1.08
Residential,Apartment,Q4,July,Maryland,Columbia,26.33
Residential,Apartment,Q2,August,Oregon,Redmond,4.2
Residential,Apartment,Q3,October,Maryland,Columbia,5.72
Residential,Apartment,Q4,December,Oregon,Redmond,6.16
Residential,Apartment,Q2,May,Maryland,Columbia,5.51
Residential,Apartment,Q3,June,Oregon,Redmond,8.32
Residential,Apartment,Q4,September,Maryland,Columbia,5.63
Residential,Apartment,Q2,July,Oregon,Redmond,9.97
Culture,Hotel,Q3,September,Oregon,Redmond,10.4
Culture,Hotel,Q4,July,Maryland,Columbia,5.24
Culture,Hotel,Q2,August,Oregon,Redmond,18.82
Culture,Hotel,Q3,October,Maryland,Columbia,19.26
Culture,Hotel,Q4,December,Oregon,Redmond,21.43
Culture,Hotel,Q2,May,Maryland,Columbia,22.08
Culture,Hotel,Q3,June,Oregon,Redmond,23.13
Culture,Hotel,Q4,September,Maryland,Columbia,26.07
Culture,Hotel,Q2,July,Oregon,Redmond,27.82
Service,Concert,Q3,September,Oregon,Redmond,28.96
Service,Concert,Q4,July,Maryland,Columbia,29.59
Service,Concert,Q2,August,Oregon,Redmond,29.58
Service,Concert,Q3,October,Maryland,Columbia,30.89
Service,Concert,Q4,December,Oregon,Redmond,32.69
Service,Concert,Q2,May,Maryland,Columbia,27.15
Service,Concert,Q3,June,Oregon,Redmond,34.47
Service,Concert,Q4,September,Maryland,Columbia,31.84
Service,Concert,Q2,July,Oregon,Redmond,36.59
Residential,Theatre,Q3,September,Oregon,Redmond,37.94
Residential,Theatre,Q4,July,Maryland,Columbia,38.87
Residential,Theatre,Q2,August,Oregon,Redmond,36.73
Residential,Theatre,Q3,October,Maryland,Columbia,38.97
Residential,Theatre,Q4,December,Oregon,Redmond,42.66
Residential,Theatre,Q2,May,Maryland,Columbia,44.48
Residential,Theatre,Q3,June,Oregon,Redmond,49.24
Residential,Theatre,Q4,September,Maryland,Columbia,50.58
Residential,Theatre,Q2,July,Oregon,Redmond,51.25
Culture,Hospital,Q3,September,Oregon,Redmond,53.1
Culture,Hospital,Q4,July,Maryland,Columbia,56.27
Culture,Hospital,Q2,August,Oregon,Redmond,64.93
Culture,Hospital,Q3,October,Maryland,Columbia,65.53
Culture,Hospital,Q4,December,Oregon,Redmond,65.37
Culture,Hospital,Q2,May,Maryland,Columbia,65.78
Culture,Hospital,Q3,June,Oregon,Redmond,69.09
Culture,Hospital,Q4,September,Maryland,Columbia,72.9
Culture,Hospital,Q2,July,Oregon,Redmond,73.7
Service,Library,Q3,September,Oregon,Redmond,74.45
Service,Library,Q4,July,Maryland,Columbia,76.88
Service,Library,Q2,August,Oregon,Redmond,77.17
Service,Library,Q3,October,Maryland,Columbia,78.1
Service,Library,Q4,December,Oregon,Redmond,85.69
Service,Library,Q2,May,Maryland,Columbia,86.53
Service,Library,Q3,June,Oregon,Redmond,86.02
Service,Library,Q4,September,Maryland,Columbia,87.48
Service,Library,Q2,July,Oregon,Redmond,86.74
Residential,School,Q3,September,Oregon,Redmond,90.29
Residential,School,Q4,July,Maryland,Columbia,91.93
Residential,School,Q2,August,Oregon,Redmond,87.5
Residential,School,Q3,October,Maryland,Columbia,85.05
Residential,School,Q4,December,Oregon,Redmond,94.35
Residential,School,Q2,May,Maryland,Columbia,92.62
Residential,School,Q3,June,Oregon,Redmond,96.35
Residential,School,Q4,September,Maryland,Columbia,98.05
Residential,School,Q2,July,Oregon,Redmond,99.54
