Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2017,California,San Francisco,Wind,Storm,0.07
2017,California,San Francisco,Temperature,Calm,1.37
2017,California,San Francisco,Wind,21-30,2.08
2017,California,San Francisco,Temperature,11-20,3.91
2017,California,San Francisco,Wind,0-10,3.15
2017,California,San Francisco,Temperature,Storm,5.1
2020,Florida,Berkeley,Wind,Storm,5.3
2020,Florida,Berkeley,Temperature,Calm,7.36
2020,Florida,Berkeley,Wind,21-30,6.84
2020,Florida,Berkeley,Temperature,11-20,5.54
2020,Florida,Berkeley,Wind,0-10,8.22
2020,Florida,Berkeley,Temperature,Storm,11.34
2019,Massachusetts,Fort Lauderdale,Wind,Storm,12.73
2019,Massachusetts,Fort Lauderdale,Temperature,Calm,13.84
2019,Massachusetts,Fort Lauderdale,Wind,21-30,14.3
2019,Massachusetts,Fort Lauderdale,Temperature,11-20,6.02
2019,Massachusetts,Fort Lauderdale,Wind,0-10,7.64
2019,Massachusetts,Fort Lauderdale,Temperature,Storm,18.55
2017,California,Tampa,Wind,Storm,19.55
2017,California,Tampa,Temperature,Calm,19.77
2017,California,Tampa,Wind,21-30,21.51
2017,California,Tampa,Temperature,11-20,21.53
2017,California,Tampa,Wind,0-10,23.03
2017,California,Tampa,Temperature,Storm,23.38
2020,Florida,Boston,Wind,Storm,25.26
2020,Florida,Boston,Temperature,Calm,26.78
2020,Florida,Boston,Wind,21-30,25.62
2020,Florida,Boston,Temperature,11-20,26.37
2020,Florida,Boston,Wind,0-10,25.42
2020,Florida,Boston,Temperature,Storm,24.86
2019,Massachusetts,Cambridge,Wind,Storm,23.08
2019,Massachusetts,Cambridge,Temperature,Calm,27.0
2019,Massachusetts,Cambridge,Wind,21-30,25.89
2019,Massachusetts,Cambridge,Temperature,11-20,1.77
2019,Massachusetts,Cambridge,Wind,0-10,0.08
2019,Massachusetts,Cambridge,Temperature,Storm,21.61
