Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Culture,Concert,Q3,August,Georgia,Washington,7.81
Culture,Concert,Q1,September,Georgia,Albany,7.09
Culture,Concert,Q3,January,Georgia,Washington,11.65
Culture,Concert,Q1,February,Georgia,Albany,12.19
Culture,Concert,Q3,March,Georgia,Washington,12.39
Culture,Concert,Q1,August,Georgia,Albany,17.15
Production,Museum,Q3,August,Georgia,Washington,28.4
Production,Museum,Q1,September,Georgia,Albany,29.68
Production,Museum,Q3,January,Georgia,Washington,40.13
Production,Museum,Q1,February,Georgia,Albany,43.49
Production,Museum,Q3,March,Georgia,Washington,46.88
Production,Museum,Q1,August,Georgia,Albany,47.96
Culture,Workshop,Q3,August,Georgia,Washington,53.33
Culture,Workshop,Q1,September,Georgia,Albany,53.77
Culture,Workshop,Q3,January,Georgia,Washington,53.97
Culture,Workshop,Q1,February,Georgia,Albany,61.02
Culture,Workshop,Q3,March,Georgia,Washington,66.79
Culture,Workshop,Q1,August,Georgia,Albany,67.66
Production,Factory,Q3,August,Georgia,Washington,68.05
Production,Factory,Q1,September,Georgia,Albany,70.32
Production,Factory,Q3,January,Georgia,Washington,78.06
Production,Factory,Q1,February,Georgia,Albany,84.99
Production,Factory,Q3,March,Georgia,Washington,92.08
Production,Factory,Q1,August,Georgia,Albany,97.43
