Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Import,2019,Beverage,Soda,774.24
Import,2019,Meat,Coffee,786.17
Import,2019,Cereals,Juice,796.99
Import,2019,Beverage,Duck,29.57
Import,2019,Meat,Lamb,412.77
Import,2019,Cereals,Seeds,546.12
Import,2019,Beverage,Corn,419.98
Import,2019,Meat,Soda,806.77
Import,2019,Cereals,Coffee,172.46
Import,2022,Beverage,Soda,945.09
Import,2022,Meat,Coffee,305.59
Import,2022,Cereals,Juice,564.67
Import,2022,Beverage,Duck,694.31
Import,2022,Meat,Lamb,694.49
Import,2022,Cereals,Seeds,61.23
Import,2022,Beverage,Corn,455.03
Import,2022,Meat,Soda,201.06
Import,2022,Cereals,Coffee,458.71
Import,2019,Beverage,Soda,591.03
Import,2019,Meat,Coffee,594.31
Import,2019,Cereals,Juice,345.43
Import,2019,Beverage,Duck,346.83
Import,2019,Meat,Lamb,739.07
Import,2019,Cereals,Seeds,360.92
Import,2019,Beverage,Corn,109.14
Import,2019,Meat,Soda,638.53
Import,2019,Cereals,Coffee,511.42
