Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Import,2022,Cereals,Corn,987.48
Import,2022,Beverage,Oats,366.51
Import,2022,Dairy,Juice,750.19
Import,2022,Cereals,Coffee,464.93
Import,2022,Beverage,Yoghurt,273.9
Import,2022,Dairy,Butter,466.19
Import,2020,Cereals,Corn,18.21
Import,2020,Beverage,Oats,339.52
Import,2020,Dairy,Juice,913.53
Import,2020,Cereals,Coffee,208.68
Import,2020,Beverage,Yoghurt,401.42
Import,2020,Dairy,Butter,658.43
Import,2022,Cereals,Corn,660.29
Import,2022,Beverage,Oats,955.56
Import,2022,Dairy,Juice,92.66
Import,2022,Cereals,Coffee,61.85
Import,2022,Beverage,Yoghurt,702.13
Import,2022,Dairy,Butter,959.34
