Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Import,2022,Cereals,Seeds,770.85
Import,2022,Dairy,Wheat,386.94
Import,2022,Beverage,Cream,651.32
Import,2022,Cereals,Yoghurt,524.07
Import,2022,Dairy,Milk,269.36
Import,2022,Beverage,Soda,140.2
Import,2022,Cereals,Tea,527.42
Import,2022,Dairy,Seeds,913.63
Import,2022,Beverage,Wheat,401.3
Import,2019,Cereals,Seeds,404.01
Import,2019,Dairy,Wheat,26.4
Import,2019,Beverage,Cream,34.03
Import,2019,Cereals,Yoghurt,554.59
Import,2019,Dairy,Milk,811.82
Import,2019,Beverage,Soda,560.13
Import,2019,Cereals,Tea,307.42
Import,2019,Dairy,Seeds,308.37
Import,2019,Beverage,Wheat,188.7
Import,2016,Cereals,Seeds,317.74
Import,2016,Dairy,Wheat,581.18
Import,2016,Beverage,Cream,713.51
Import,2016,Cereals,Yoghurt,844.49
Import,2016,Dairy,Milk,334.62
Import,2016,Beverage,Soda,340.56
Import,2016,Cereals,Tea,725.33
Import,2016,Dairy,Seeds,725.55
Import,2016,Beverage,Wheat,472.22
Import,2022,Cereals,Seeds,473.81
Import,2022,Dairy,Wheat,858.61
Import,2022,Beverage,Cream,733.8
Import,2022,Cereals,Yoghurt,356.19
Import,2022,Dairy,Milk,366.29
Import,2022,Beverage,Soda,495.85
Import,2022,Cereals,Tea,240.37
Import,2022,Dairy,Seeds,370.24
Import,2022,Beverage,Wheat,499.58
