State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
California,Malibu,2018,Soil,Solid Waste,10.14
California,Malibu,2018,Water,Urban Activities,17.59
California,Malibu,2018,Air,Industrial,20.58
California,Malibu,2018,Soil,Groundwater,26.16
California,Malibu,2018,Water,Oxygen-depletion,26.83
California,Malibu,2018,Air,Surface water,26.5
California,Malibu,2018,Soil,Chemical,-98.21
California,Malibu,2018,Water,Light,-97.23
California,Malibu,2018,Air,Noise,31.36
California,Malibu,2018,Soil,Solid Waste,35.76
California,Malibu,2018,Water,Urban Activities,-91.17
California,Malibu,2018,Air,Industrial,-89.13
Nevada,Berkeley,2022,Soil,Solid Waste,-85.4
Nevada,Berkeley,2022,Water,Urban Activities,45.58
Nevada,Berkeley,2022,Air,Industrial,-82.45
Nevada,Berkeley,2022,Soil,Groundwater,47.53
Nevada,Berkeley,2022,Water,Oxygen-depletion,48.89
Nevada,Berkeley,2022,Air,Surface water,47.63
Nevada,Berkeley,2022,Soil,Chemical,-79.53
Nevada,Berkeley,2022,Water,Light,45.88
Nevada,Berkeley,2022,Air,Noise,-74.35
Nevada,Berkeley,2022,Soil,Solid Waste,-72.43
Nevada,Berkeley,2022,Water,Urban Activities,57.79
Nevada,Berkeley,2022,Air,Industrial,-68.26
California,Reno,2019,Soil,Solid Waste,61.64
California,Reno,2019,Water,Urban Activities,61.04
California,Reno,2019,Air,Industrial,-63.89
California,Reno,2019,Soil,Groundwater,66.25
California,Reno,2019,Water,Oxygen-depletion,70.03
California,Reno,2019,Air,Surface water,77.0
California,Reno,2019,Soil,Chemical,-50.31
California,Reno,2019,Water,Light,-45.3
California,Reno,2019,Air,Noise,83.1
California,Reno,2019,Soil,Solid Waste,-43.09
California,Reno,2019,Water,Urban Activities,86.41
California,Reno,2019,Air,Industrial,-44.48
Nevada,Boulder City,2018,Soil,Solid Waste,-34.94
Nevada,Boulder City,2018,Water,Urban Activities,95.04
Nevada,Boulder City,2018,Air,Industrial,-32.53
Nevada,Boulder City,2018,Soil,Groundwater,-25.26
Nevada,Boulder City,2018,Water,Oxygen-depletion,-22.01
Nevada,Boulder City,2018,Air,Surface water,-22.29
Nevada,Boulder City,2018,Soil,Chemical,-20.09
Nevada,Boulder City,2018,Water,Light,-15.15
Nevada,Boulder City,2018,Air,Noise,-14.63
Nevada,Boulder City,2018,Soil,Solid Waste,-14.31
Nevada,Boulder City,2018,Water,Urban Activities,-12.67
Nevada,Boulder City,2018,Air,Industrial,-5.47
