State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Nevada,Boulder City,2016,Water,Groundwater,5.92
Nevada,Boulder City,2016,Soil,Oxygen-depletion,10.17
Nevada,Boulder City,2016,Water,Surface water,10.49
Nevada,Boulder City,2016,Soil,Chemical,28.38
Nevada,Boulder City,2016,Water,Urban Activities,29.86
Nevada,Boulder City,2016,Soil,Inferior Irrigation,30.59
Nevada,Boulder City,2016,Water,Groundwater,28.75
Nevada,Boulder City,2016,Soil,Oxygen-depletion,-7.19
Florida,Reno,2015,Water,Groundwater,-95.92
Florida,Reno,2015,Soil,Oxygen-depletion,33.37
Florida,Reno,2015,Water,Surface water,35.27
Florida,Reno,2015,Soil,Chemical,33.13
Florida,Reno,2015,Water,Urban Activities,-5.06
Florida,Reno,2015,Soil,Inferior Irrigation,40.76
Florida,Reno,2015,Water,Groundwater,49.44
Florida,Reno,2015,Soil,Oxygen-depletion,-79.47
Minnesota,Fort Lauderdale,2022,Water,Groundwater,-77.29
Minnesota,Fort Lauderdale,2022,Soil,Oxygen-depletion,52.07
Minnesota,Fort Lauderdale,2022,Water,Surface water,-75.45
Minnesota,Fort Lauderdale,2022,Soil,Chemical,-69.78
Minnesota,Fort Lauderdale,2022,Water,Urban Activities,59.18
Minnesota,Fort Lauderdale,2022,Soil,Inferior Irrigation,-64.41
Minnesota,Fort Lauderdale,2022,Water,Groundwater,66.33
Minnesota,Fort Lauderdale,2022,Soil,Oxygen-depletion,-61.59
Nevada,Tampa,2016,Water,Groundwater,72.58
Nevada,Tampa,2016,Soil,Oxygen-depletion,-56.04
Nevada,Tampa,2016,Water,Surface water,-53.73
Nevada,Tampa,2016,Soil,Chemical,-49.92
Nevada,Tampa,2016,Water,Urban Activities,83.54
Nevada,Tampa,2016,Soil,Inferior Irrigation,84.5
Nevada,Tampa,2016,Water,Groundwater,85.37
Nevada,Tampa,2016,Soil,Oxygen-depletion,-43.21
Florida,Rochester,2015,Water,Groundwater,87.28
Florida,Rochester,2015,Soil,Oxygen-depletion,90.36
Florida,Rochester,2015,Water,Surface water,-37.6
Florida,Rochester,2015,Soil,Chemical,-36.53
Florida,Rochester,2015,Water,Urban Activities,93.86
Florida,Rochester,2015,Soil,Inferior Irrigation,94.69
Florida,Rochester,2015,Water,Groundwater,96.34
Florida,Rochester,2015,Soil,Oxygen-depletion,-30.99
Minnesota,Minneapolis,2022,Water,Groundwater,-29.04
Minnesota,Minneapolis,2022,Soil,Oxygen-depletion,-21.67
Minnesota,Minneapolis,2022,Water,Surface water,-19.62
Minnesota,Minneapolis,2022,Soil,Chemical,-16.91
Minnesota,Minneapolis,2022,Water,Urban Activities,-14.1
Minnesota,Minneapolis,2022,Soil,Inferior Irrigation,-7.73
Minnesota,Minneapolis,2022,Water,Groundwater,-5.42
Minnesota,Minneapolis,2022,Soil,Oxygen-depletion,-1.56
