Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Residential,Apartment,Q2,April,Oregon,Redmond,1.38
Residential,Apartment,Q4,May,Oregon,Redmond,1.26
Residential,Apartment,Q2,June,Oregon,Redmond,4.25
Residential,Apartment,Q4,October,Oregon,Redmond,4.05
Residential,Apartment,Q2,December,Oregon,Redmond,6.49
Residential,Apartment,Q4,April,Oregon,Redmond,9.78
Culture,Hotel,Q2,April,Oregon,Redmond,10.47
Culture,Hotel,Q4,May,Oregon,Redmond,13.99
Culture,Hotel,Q2,June,Oregon,Redmond,13.06
Culture,Hotel,Q4,October,Oregon,Redmond,20.47
Culture,Hotel,Q2,December,Oregon,Redmond,21.7
Culture,Hotel,Q4,April,Oregon,Redmond,24.76
Production,House,Q2,April,Oregon,Redmond,32.77
Production,House,Q4,May,Oregon,Redmond,35.29
Production,House,Q2,June,Oregon,Redmond,40.85
Production,House,Q4,October,Oregon,Redmond,45.21
Production,House,Q2,December,Oregon,Redmond,0.04
Production,House,Q4,April,Oregon,Redmond,51.49
Residential,Concert,Q2,April,Oregon,Redmond,51.42
Residential,Concert,Q4,May,Oregon,Redmond,53.89
Residential,Concert,Q2,June,Oregon,Redmond,54.6
Residential,Concert,Q4,October,Oregon,Redmond,62.98
Residential,Concert,Q2,December,Oregon,Redmond,63.56
Residential,Concert,Q4,April,Oregon,Redmond,66.2
Culture,Museum,Q2,April,Oregon,Redmond,68.81
Culture,Museum,Q4,May,Oregon,Redmond,69.02
Culture,Museum,Q2,June,Oregon,Redmond,70.54
Culture,Museum,Q4,October,Oregon,Redmond,69.36
Culture,Museum,Q2,December,Oregon,Redmond,72.11
Culture,Museum,Q4,April,Oregon,Redmond,71.69
Production,Theatre,Q2,April,Oregon,Redmond,71.08
Production,Theatre,Q4,May,Oregon,Redmond,74.45
Production,Theatre,Q2,June,Oregon,Redmond,76.56
Production,Theatre,Q4,October,Oregon,Redmond,71.23
Production,Theatre,Q2,December,Oregon,Redmond,74.75
Production,Theatre,Q4,April,Oregon,Redmond,79.37
Residential,Workshop,Q2,April,Oregon,Redmond,75.85
Residential,Workshop,Q4,May,Oregon,Redmond,75.34
Residential,Workshop,Q2,June,Oregon,Redmond,84.36
Residential,Workshop,Q4,October,Oregon,Redmond,84.03
Residential,Workshop,Q2,December,Oregon,Redmond,87.15
Residential,Workshop,Q4,April,Oregon,Redmond,88.79
Culture,Factory,Q2,April,Oregon,Redmond,91.94
Culture,Factory,Q4,May,Oregon,Redmond,93.81
Culture,Factory,Q2,June,Oregon,Redmond,96.98
Culture,Factory,Q4,October,Oregon,Redmond,98.71
Culture,Factory,Q2,December,Oregon,Redmond,99.19
Culture,Factory,Q4,April,Oregon,Redmond,99.54
