State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
California,Los-Angeles,Water,Oxygen-depletion,1.91
California,Los-Angeles,Air,Surface water,2.36
California,Los-Angeles,Soil,Thermal,4.56
California,Los-Angeles,Water,Noise,11.36
California,Los-Angeles,Air,Light,12.25
California,Los-Angeles,Soil,Solid Waste,12.05
California,Los-Angeles,Water,Urban Activities,14.28
California,Los-Angeles,Air,Inferior Irrigation,21.32
California,Los-Angeles,Soil,Inorganic Fertilizers,24.98
California,Los-Angeles,Water,Oxygen-depletion,26.44
California,Los-Angeles,Air,Surface water,38.65
California,Los-Angeles,Soil,Thermal,38.02
Massachusetts,Malibu,Water,Oxygen-depletion,40.1
Massachusetts,Malibu,Air,Surface water,39.94
Massachusetts,Malibu,Soil,Thermal,42.03
Massachusetts,Malibu,Water,Noise,43.74
Massachusetts,Malibu,Air,Light,46.73
Massachusetts,Malibu,Soil,Solid Waste,46.03
Massachusetts,Malibu,Water,Urban Activities,46.07
Massachusetts,Malibu,Air,Inferior Irrigation,53.62
Massachusetts,Malibu,Soil,Inorganic Fertilizers,55.18
Massachusetts,Malibu,Water,Oxygen-depletion,56.22
Massachusetts,Malibu,Air,Surface water,60.26
Massachusetts,Malibu,Soil,Thermal,62.44
Georgia,Cambridge,Water,Oxygen-depletion,64.22
Georgia,Cambridge,Air,Surface water,65.54
Georgia,Cambridge,Soil,Thermal,64.66
Georgia,Cambridge,Water,Noise,68.65
Georgia,Cambridge,Air,Light,68.74
Georgia,Cambridge,Soil,Solid Waste,72.52
Georgia,Cambridge,Water,Urban Activities,77.69
Georgia,Cambridge,Air,Inferior Irrigation,77.88
Georgia,Cambridge,Soil,Inorganic Fertilizers,80.45
Georgia,Cambridge,Water,Oxygen-depletion,81.92
Georgia,Cambridge,Air,Surface water,80.59
Georgia,Cambridge,Soil,Thermal,86.34
California,Boston,Water,Oxygen-depletion,87.86
California,Boston,Air,Surface water,88.36
California,Boston,Soil,Thermal,89.27
California,Boston,Water,Noise,88.3
California,Boston,Air,Light,92.9
California,Boston,Soil,Solid Waste,95.15
California,Boston,Water,Urban Activities,96.88
California,Boston,Air,Inferior Irrigation,98.55
California,Boston,Soil,Inorganic Fertilizers,-0.1
California,Boston,Water,Oxygen-depletion,-90.5
California,Boston,Air,Surface water,-89.93
California,Boston,Soil,Thermal,-87.3
Massachusetts,Albany,Water,Oxygen-depletion,-86.38
Massachusetts,Albany,Air,Surface water,-85.98
Massachusetts,Albany,Soil,Thermal,-82.36
Massachusetts,Albany,Water,Noise,-81.23
Massachusetts,Albany,Air,Light,-80.07
Massachusetts,Albany,Soil,Solid Waste,-78.02
Massachusetts,Albany,Water,Urban Activities,-77.2
Massachusetts,Albany,Air,Inferior Irrigation,-72.08
Massachusetts,Albany,Soil,Inorganic Fertilizers,-71.58
Massachusetts,Albany,Water,Oxygen-depletion,-71.65
Massachusetts,Albany,Air,Surface water,-69.91
Massachusetts,Albany,Soil,Thermal,-68.4
Georgia,Columbus,Water,Oxygen-depletion,-67.83
Georgia,Columbus,Air,Surface water,-66.5
Georgia,Columbus,Soil,Thermal,-67.99
Georgia,Columbus,Water,Noise,-68.25
Georgia,Columbus,Air,Light,-61.27
Georgia,Columbus,Soil,Solid Waste,-61.58
Georgia,Columbus,Water,Urban Activities,-55.66
Georgia,Columbus,Air,Inferior Irrigation,-49.0
Georgia,Columbus,Soil,Inorganic Fertilizers,-46.08
Georgia,Columbus,Water,Oxygen-depletion,-44.55
Georgia,Columbus,Air,Surface water,-38.13
Georgia,Columbus,Soil,Thermal,-37.89
California,Washington,Water,Oxygen-depletion,-36.02
California,Washington,Air,Surface water,-30.97
California,Washington,Soil,Thermal,-23.28
California,Washington,Water,Noise,-22.99
California,Washington,Air,Light,-21.34
California,Washington,Soil,Solid Waste,-17.56
California,Washington,Water,Urban Activities,-15.23
California,Washington,Air,Inferior Irrigation,-13.83
California,Washington,Soil,Inorganic Fertilizers,-9.06
California,Washington,Water,Oxygen-depletion,-7.87
California,Washington,Air,Surface water,-5.68
California,Washington,Soil,Thermal,-4.74
