State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
California,Berkeley,2016,Air,Thermal,-0.68
California,Berkeley,2016,Soil,Light,1.72
California,Berkeley,2016,Water,Urban Activities,-0.5
California,Berkeley,2016,Air,Industrial,3.4
California,Berkeley,2016,Soil,Inorganic Fertilizers,-0.78
California,Berkeley,2016,Water,Groundwater,9.11
California,Berkeley,2016,Air,Surface water,10.28
California,Berkeley,2016,Soil,Thermal,10.4
California,Berkeley,2016,Water,Light,11.91
Illinois,Malibu,2017,Air,Thermal,14.15
Illinois,Malibu,2017,Soil,Light,19.85
Illinois,Malibu,2017,Water,Urban Activities,22.53
Illinois,Malibu,2017,Air,Industrial,27.2
Illinois,Malibu,2017,Soil,Inorganic Fertilizers,30.7
Illinois,Malibu,2017,Water,Groundwater,31.85
Illinois,Malibu,2017,Air,Surface water,31.88
Illinois,Malibu,2017,Soil,Thermal,32.03
Illinois,Malibu,2017,Water,Light,31.65
Georgia,Chicago,2021,Air,Thermal,38.12
Georgia,Chicago,2021,Soil,Light,-89.91
Georgia,Chicago,2021,Water,Urban Activities,-88.08
Georgia,Chicago,2021,Air,Industrial,-88.72
Georgia,Chicago,2021,Soil,Inorganic Fertilizers,42.96
Georgia,Chicago,2021,Water,Groundwater,44.77
Georgia,Chicago,2021,Air,Surface water,-79.17
Georgia,Chicago,2021,Soil,Thermal,-77.6
Georgia,Chicago,2021,Water,Light,-76.26
California,Springfield,2016,Air,Thermal,52.45
California,Springfield,2016,Soil,Light,56.9
California,Springfield,2016,Water,Urban Activities,58.72
California,Springfield,2016,Air,Industrial,60.43
California,Springfield,2016,Soil,Inorganic Fertilizers,62.44
California,Springfield,2016,Water,Groundwater,64.51
California,Springfield,2016,Air,Surface water,64.42
California,Springfield,2016,Soil,Thermal,-62.35
California,Springfield,2016,Water,Light,-61.68
Illinois,Champaign,2017,Air,Thermal,66.64
Illinois,Champaign,2017,Soil,Light,67.75
Illinois,Champaign,2017,Water,Urban Activities,70.35
Illinois,Champaign,2017,Air,Industrial,-58.1
Illinois,Champaign,2017,Soil,Inorganic Fertilizers,-63.98
Illinois,Champaign,2017,Water,Groundwater,-55.7
Illinois,Champaign,2017,Air,Surface water,-53.13
Illinois,Champaign,2017,Soil,Thermal,-48.47
Illinois,Champaign,2017,Water,Light,-48.19
Georgia,Washington,2021,Air,Thermal,82.83
Georgia,Washington,2021,Soil,Light,-46.57
Georgia,Washington,2021,Water,Urban Activities,84.83
Georgia,Washington,2021,Air,Industrial,85.32
Georgia,Washington,2021,Soil,Inorganic Fertilizers,-43.41
Georgia,Washington,2021,Water,Groundwater,84.32
Georgia,Washington,2021,Air,Surface water,90.74
Georgia,Washington,2021,Soil,Thermal,91.89
Georgia,Washington,2021,Water,Light,-37.18
California,Albany,2016,Air,Thermal,-35.61
California,Albany,2016,Soil,Light,97.82
California,Albany,2016,Water,Urban Activities,-22.99
California,Albany,2016,Air,Industrial,-21.84
California,Albany,2016,Soil,Inorganic Fertilizers,-18.47
California,Albany,2016,Water,Groundwater,-13.28
California,Albany,2016,Air,Surface water,-9.45
California,Albany,2016,Soil,Thermal,-4.66
California,Albany,2016,Water,Light,-1.93
