State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Maryland,Baltimore,2019,Soil,Inorganic Fertilizers,0.84
Maryland,Baltimore,2019,Air,Solid Waste,3.15
Maryland,Baltimore,2019,Water,Inferior Irrigation,4.2
Maryland,Baltimore,2019,Soil,Urban Activities,4.58
Maryland,Baltimore,2019,Air,Light,4.05
Maryland,Baltimore,2019,Water,Noise,7.69
Maryland,Baltimore,2019,Soil,Thermal,7.19
Maryland,Baltimore,2019,Air,Surface water,13.86
Maryland,Baltimore,2019,Water,Oxygen-depletion,19.56
Maryland,Baltimore,2019,Soil,Chemical,20.02
Maryland,Baltimore,2019,Air,Groundwater,21.93
Maryland,Baltimore,2019,Water,Inorganic Fertilizers,24.58
Minnesota,Aberdeen,2015,Soil,Inorganic Fertilizers,-98.01
Minnesota,Aberdeen,2015,Air,Solid Waste,-97.69
Minnesota,Aberdeen,2015,Water,Inferior Irrigation,-96.07
Minnesota,Aberdeen,2015,Soil,Urban Activities,-95.16
Minnesota,Aberdeen,2015,Air,Light,-94.44
Minnesota,Aberdeen,2015,Water,Noise,37.65
Minnesota,Aberdeen,2015,Soil,Thermal,-90.08
Minnesota,Aberdeen,2015,Air,Surface water,39.54
Minnesota,Aberdeen,2015,Water,Oxygen-depletion,-88.49
Minnesota,Aberdeen,2015,Soil,Chemical,40.7
Minnesota,Aberdeen,2015,Air,Groundwater,-82.4
Minnesota,Aberdeen,2015,Water,Inorganic Fertilizers,54.45
Maryland,Columbia,2022,Soil,Inorganic Fertilizers,55.67
Maryland,Columbia,2022,Air,Solid Waste,-73.24
Maryland,Columbia,2022,Water,Inferior Irrigation,-66.89
Maryland,Columbia,2022,Soil,Urban Activities,63.32
Maryland,Columbia,2022,Air,Light,64.41
Maryland,Columbia,2022,Water,Noise,-66.3
Maryland,Columbia,2022,Soil,Thermal,-58.44
Maryland,Columbia,2022,Air,Surface water,71.07
Maryland,Columbia,2022,Water,Oxygen-depletion,-58.9
Maryland,Columbia,2022,Soil,Chemical,77.24
Maryland,Columbia,2022,Air,Groundwater,-46.83
Maryland,Columbia,2022,Water,Inorganic Fertilizers,82.18
Minnesota,Rochester,2017,Soil,Inorganic Fertilizers,83.26
Minnesota,Rochester,2017,Air,Solid Waste,-45.22
Minnesota,Rochester,2017,Water,Inferior Irrigation,85.62
Minnesota,Rochester,2017,Soil,Urban Activities,-43.93
Minnesota,Rochester,2017,Air,Light,-40.32
Minnesota,Rochester,2017,Water,Noise,-2.53
Minnesota,Rochester,2017,Soil,Thermal,86.74
Minnesota,Rochester,2017,Air,Surface water,-38.23
Minnesota,Rochester,2017,Water,Oxygen-depletion,92.79
Minnesota,Rochester,2017,Soil,Chemical,-35.06
Minnesota,Rochester,2017,Air,Groundwater,94.43
Minnesota,Rochester,2017,Water,Inorganic Fertilizers,92.0
Maryland,Minneapolis,2019,Soil,Inorganic Fertilizers,-32.3
Maryland,Minneapolis,2019,Air,Solid Waste,96.16
Maryland,Minneapolis,2019,Water,Inferior Irrigation,99.29
Maryland,Minneapolis,2019,Soil,Urban Activities,-27.42
Maryland,Minneapolis,2019,Air,Light,-26.4
Maryland,Minneapolis,2019,Water,Noise,-22.93
Maryland,Minneapolis,2019,Soil,Thermal,-15.15
Maryland,Minneapolis,2019,Air,Surface water,-14.34
Maryland,Minneapolis,2019,Water,Oxygen-depletion,-9.37
Maryland,Minneapolis,2019,Soil,Chemical,-7.59
Maryland,Minneapolis,2019,Air,Groundwater,-3.04
Maryland,Minneapolis,2019,Water,Inorganic Fertilizers,-2.14
