Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Production,Factory,Q2,April,Florida,Fort Lauderdale,0.51
Production,Factory,Q4,June,Oregon,Redmond,4.47
Production,Factory,Q1,May,Florida,Fort Lauderdale,5.71
Production,Factory,Q2,December,Oregon,Redmond,4.2
Production,Factory,Q4,October,Florida,Fort Lauderdale,9.27
Production,Factory,Q1,February,Oregon,Redmond,9.41
Production,Factory,Q2,March,Florida,Fort Lauderdale,11.73
Production,Factory,Q4,January,Oregon,Redmond,12.24
Production,Factory,Q1,April,Florida,Fort Lauderdale,13.26
Service,Workshop,Q2,April,Florida,Fort Lauderdale,14.49
Service,Workshop,Q4,June,Oregon,Redmond,11.14
Service,Workshop,Q1,May,Florida,Fort Lauderdale,17.43
Service,Workshop,Q2,December,Oregon,Redmond,19.5
Service,Workshop,Q4,October,Florida,Fort Lauderdale,23.11
Service,Workshop,Q1,February,Oregon,Redmond,24.51
Service,Workshop,Q2,March,Florida,Fort Lauderdale,24.04
Service,Workshop,Q4,January,Oregon,Redmond,25.3
Service,Workshop,Q1,April,Florida,Fort Lauderdale,27.88
Culture,Hospital,Q2,April,Florida,Fort Lauderdale,27.76
Culture,Hospital,Q4,June,Oregon,Redmond,30.08
Culture,Hospital,Q1,May,Florida,Fort Lauderdale,31.13
Culture,Hospital,Q2,December,Oregon,Redmond,31.32
Culture,Hospital,Q4,October,Florida,Fort Lauderdale,30.92
Culture,Hospital,Q1,February,Oregon,Redmond,37.61
Culture,Hospital,Q2,March,Florida,Fort Lauderdale,38.6
Culture,Hospital,Q4,January,Oregon,Redmond,38.8
Culture,Hospital,Q1,April,Florida,Fort Lauderdale,39.56
Production,Library,Q2,April,Florida,Fort Lauderdale,39.57
Production,Library,Q4,June,Oregon,Redmond,42.33
Production,Library,Q1,May,Florida,Fort Lauderdale,43.33
Production,Library,Q2,December,Oregon,Redmond,42.15
Production,Library,Q4,October,Florida,Fort Lauderdale,46.62
Production,Library,Q1,February,Oregon,Redmond,46.82
Production,Library,Q2,March,Florida,Fort Lauderdale,48.87
Production,Library,Q4,January,Oregon,Redmond,49.12
Production,Library,Q1,April,Florida,Fort Lauderdale,49.62
Service,School,Q2,April,Florida,Fort Lauderdale,49.73
Service,School,Q4,June,Oregon,Redmond,52.22
Service,School,Q1,May,Florida,Fort Lauderdale,57.39
Service,School,Q2,December,Oregon,Redmond,59.94
Service,School,Q4,October,Florida,Fort Lauderdale,62.55
Service,School,Q1,February,Oregon,Redmond,63.09
Service,School,Q2,March,Florida,Fort Lauderdale,63.08
Service,School,Q4,January,Oregon,Redmond,65.83
Service,School,Q1,April,Florida,Fort Lauderdale,66.91
Culture,Museum,Q2,April,Florida,Fort Lauderdale,67.18
Culture,Museum,Q4,June,Oregon,Redmond,68.66
Culture,Museum,Q1,May,Florida,Fort Lauderdale,67.98
Culture,Museum,Q2,December,Oregon,Redmond,70.75
Culture,Museum,Q4,October,Florida,Fort Lauderdale,72.04
Culture,Museum,Q1,February,Oregon,Redmond,73.66
Culture,Museum,Q2,March,Florida,Fort Lauderdale,74.81
Culture,Museum,Q4,January,Oregon,Redmond,74.67
Culture,Museum,Q1,April,Florida,Fort Lauderdale,77.19
Production,Concert,Q2,April,Florida,Fort Lauderdale,78.64
Production,Concert,Q4,June,Oregon,Redmond,78.33
Production,Concert,Q1,May,Florida,Fort Lauderdale,79.68
Production,Concert,Q2,December,Oregon,Redmond,80.23
Production,Concert,Q4,October,Florida,Fort Lauderdale,83.47
Production,Concert,Q1,February,Oregon,Redmond,83.04
Production,Concert,Q2,March,Florida,Fort Lauderdale,84.88
Production,Concert,Q4,January,Oregon,Redmond,84.71
Production,Concert,Q1,April,Florida,Fort Lauderdale,87.05
Service,Theatre,Q2,April,Florida,Fort Lauderdale,84.73
Service,Theatre,Q4,June,Oregon,Redmond,85.6
Service,Theatre,Q1,May,Florida,Fort Lauderdale,90.19
Service,Theatre,Q2,December,Oregon,Redmond,90.8
Service,Theatre,Q4,October,Florida,Fort Lauderdale,93.75
Service,Theatre,Q1,February,Oregon,Redmond,93.97
Service,Theatre,Q2,March,Florida,Fort Lauderdale,97.66
Service,Theatre,Q4,January,Oregon,Redmond,97.7
Service,Theatre,Q1,April,Florida,Fort Lauderdale,99.83
