State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Georgia,Columbus,Water,Surface water,-0.3
Georgia,Columbus,Soil,Groundwater,3.68
Georgia,Columbus,Water,Chemical,4.79
Georgia,Columbus,Soil,Industrial,4.71
Georgia,Columbus,Water,Inferior Irrigation,11.01
Georgia,Columbus,Soil,Inorganic Fertilizers,12.48
Georgia,Columbus,Water,Solid Waste,15.87
Georgia,Columbus,Soil,Surface water,20.3
Minnesota,Albany,Water,Surface water,20.06
Minnesota,Albany,Soil,Groundwater,25.53
Minnesota,Albany,Water,Chemical,28.15
Minnesota,Albany,Soil,Industrial,-98.93
Minnesota,Albany,Water,Inferior Irrigation,31.36
Minnesota,Albany,Soil,Inorganic Fertilizers,34.35
Minnesota,Albany,Water,Solid Waste,-93.47
Minnesota,Albany,Soil,Surface water,-92.03
Oregon,Minneapolis,Water,Surface water,41.21
Oregon,Minneapolis,Soil,Groundwater,-84.29
Oregon,Minneapolis,Water,Chemical,45.05
Oregon,Minneapolis,Soil,Industrial,46.28
Oregon,Minneapolis,Water,Inferior Irrigation,-79.38
Oregon,Minneapolis,Soil,Inorganic Fertilizers,50.0
Oregon,Minneapolis,Water,Solid Waste,49.81
Oregon,Minneapolis,Soil,Surface water,-77.16
Georgia,Rochester,Water,Surface water,-75.93
Georgia,Rochester,Soil,Groundwater,-70.83
Georgia,Rochester,Water,Chemical,-68.62
Georgia,Rochester,Soil,Industrial,-66.49
Georgia,Rochester,Water,Inferior Irrigation,-63.06
Georgia,Rochester,Soil,Inorganic Fertilizers,66.73
Georgia,Rochester,Water,Solid Waste,68.23
Georgia,Rochester,Soil,Surface water,68.5
Minnesota,Redmond,Water,Surface water,69.05
Minnesota,Redmond,Soil,Groundwater,-59.56
Minnesota,Redmond,Water,Chemical,-55.97
Minnesota,Redmond,Soil,Industrial,-51.97
Minnesota,Redmond,Water,Inferior Irrigation,-51.91
Minnesota,Redmond,Soil,Inorganic Fertilizers,-48.16
Minnesota,Redmond,Water,Solid Waste,82.28
Minnesota,Redmond,Soil,Surface water,85.13
Oregon,Salem,Water,Surface water,87.34
Oregon,Salem,Soil,Groundwater,-40.02
Oregon,Salem,Water,Chemical,-39.66
Oregon,Salem,Soil,Industrial,87.04
Oregon,Salem,Water,Inferior Irrigation,95.08
Oregon,Salem,Soil,Inorganic Fertilizers,-32.14
Oregon,Salem,Water,Solid Waste,97.26
Oregon,Salem,Soil,Surface water,-29.81
Georgia,Portland,Water,Surface water,-26.6
Georgia,Portland,Soil,Groundwater,-26.25
Georgia,Portland,Water,Chemical,-23.46
Georgia,Portland,Soil,Industrial,-20.38
Georgia,Portland,Water,Inferior Irrigation,-18.61
Georgia,Portland,Soil,Inorganic Fertilizers,-16.6
Georgia,Portland,Water,Solid Waste,-14.47
Georgia,Portland,Soil,Surface water,-9.39
