State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Nevada,Boulder City,Water,Oxygen-depletion,1.87
Nevada,Boulder City,Air,Surface water,4.82
Nevada,Boulder City,Soil,Light,15.2
Nevada,Boulder City,Water,Thermal,21.15
Nevada,Boulder City,Air,Noise,22.7
Nevada,Boulder City,Soil,Inferior Irrigation,23.13
Nevada,Boulder City,Water,Solid Waste,25.79
Nevada,Boulder City,Air,Urban Activities,25.25
Nevada,Boulder City,Soil,Inorganic Fertilizers,28.32
Nevada,Boulder City,Water,Oxygen-depletion,-99.97
Nevada,Boulder City,Air,Surface water,33.75
Nevada,Boulder City,Soil,Light,35.87
Florida,Reno,Water,Oxygen-depletion,35.01
Florida,Reno,Air,Surface water,35.76
Florida,Reno,Soil,Light,39.15
Florida,Reno,Water,Thermal,-87.31
Florida,Reno,Air,Noise,-87.97
Florida,Reno,Soil,Inferior Irrigation,43.8
Florida,Reno,Water,Solid Waste,44.02
Florida,Reno,Air,Urban Activities,-81.27
Florida,Reno,Soil,Inorganic Fertilizers,48.1
Florida,Reno,Water,Oxygen-depletion,49.6
Florida,Reno,Air,Surface water,50.08
Florida,Reno,Soil,Light,50.75
Michigan,Fort Lauderdale,Water,Oxygen-depletion,-77.5
Michigan,Fort Lauderdale,Air,Surface water,48.0
Michigan,Fort Lauderdale,Soil,Light,49.15
Michigan,Fort Lauderdale,Water,Thermal,-76.61
Michigan,Fort Lauderdale,Air,Noise,-72.74
Michigan,Fort Lauderdale,Soil,Inferior Irrigation,56.17
Michigan,Fort Lauderdale,Water,Solid Waste,-71.27
Michigan,Fort Lauderdale,Air,Urban Activities,-68.01
Michigan,Fort Lauderdale,Soil,Inorganic Fertilizers,-64.48
Michigan,Fort Lauderdale,Water,Oxygen-depletion,64.63
Michigan,Fort Lauderdale,Air,Surface water,-62.54
Michigan,Fort Lauderdale,Soil,Light,-61.93
Nevada,Tampa,Water,Oxygen-depletion,68.76
Nevada,Tampa,Air,Surface water,-59.75
Nevada,Tampa,Soil,Light,-60.08
Nevada,Tampa,Water,Thermal,-57.76
Nevada,Tampa,Air,Noise,-59.23
Nevada,Tampa,Soil,Inferior Irrigation,-53.07
Nevada,Tampa,Water,Solid Waste,-50.6
Nevada,Tampa,Air,Urban Activities,78.04
Nevada,Tampa,Soil,Inorganic Fertilizers,79.23
Nevada,Tampa,Water,Oxygen-depletion,81.26
Nevada,Tampa,Air,Surface water,-41.68
Nevada,Tampa,Soil,Light,-39.39
Florida,Flint,Water,Oxygen-depletion,89.91
Florida,Flint,Air,Surface water,91.93
Florida,Flint,Soil,Light,92.56
Florida,Flint,Water,Thermal,93.01
Florida,Flint,Air,Noise,-36.2
Florida,Flint,Soil,Inferior Irrigation,-34.13
Florida,Flint,Water,Solid Waste,-31.03
Florida,Flint,Air,Urban Activities,98.14
Florida,Flint,Soil,Inorganic Fertilizers,-6.18
Florida,Flint,Water,Oxygen-depletion,-31.73
Florida,Flint,Air,Surface water,-27.56
Florida,Flint,Soil,Light,-25.03
Michigan,Port Huron,Water,Oxygen-depletion,-24.52
Michigan,Port Huron,Air,Surface water,-22.79
Michigan,Port Huron,Soil,Light,-21.79
Michigan,Port Huron,Water,Thermal,-19.54
Michigan,Port Huron,Air,Noise,-19.41
Michigan,Port Huron,Soil,Inferior Irrigation,-13.87
Michigan,Port Huron,Water,Solid Waste,-11.99
Michigan,Port Huron,Air,Urban Activities,-10.02
Michigan,Port Huron,Soil,Inorganic Fertilizers,-8.52
Michigan,Port Huron,Water,Oxygen-depletion,-6.78
Michigan,Port Huron,Air,Surface water,-5.3
Michigan,Port Huron,Soil,Light,-2.82
