Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2018,California,Los-Angeles,Wind,Calm,0.54
2018,California,Los-Angeles,Humidity,Storm,1.87
2018,California,Los-Angeles,Temperature,Breeze,2.66
2018,California,Los-Angeles,Wind,High,3.18
2018,California,Los-Angeles,Humidity,Medium,0.89
2018,California,Los-Angeles,Temperature,21-30,0.99
2018,California,Los-Angeles,Wind,11-20,6.17
2018,California,Los-Angeles,Humidity,Calm,7.77
2018,California,Los-Angeles,Temperature,Storm,8.42
2015,Massachusetts,Berkeley,Wind,Calm,9.83
2015,Massachusetts,Berkeley,Humidity,Storm,10.3
2015,Massachusetts,Berkeley,Temperature,Breeze,6.67
2015,Massachusetts,Berkeley,Wind,High,12.48
2015,Massachusetts,Berkeley,Humidity,Medium,13.26
2015,Massachusetts,Berkeley,Temperature,21-30,12.65
2015,Massachusetts,Berkeley,Wind,11-20,15.37
2015,Massachusetts,Berkeley,Humidity,Calm,16.57
2015,Massachusetts,Berkeley,Temperature,Storm,17.72
2021,California,San Francisco,Wind,Calm,13.6
2021,California,San Francisco,Humidity,Storm,19.16
2021,California,San Francisco,Temperature,Breeze,19.25
2021,California,San Francisco,Wind,High,14.42
2021,California,San Francisco,Humidity,Medium,22.4
2021,California,San Francisco,Temperature,21-30,22.84
2021,California,San Francisco,Wind,11-20,24.56
2021,California,San Francisco,Humidity,Calm,25.75
2021,California,San Francisco,Temperature,Storm,25.36
2018,Massachusetts,Boston,Wind,Calm,27.59
2018,Massachusetts,Boston,Humidity,Storm,27.26
2018,Massachusetts,Boston,Temperature,Breeze,24.12
2018,Massachusetts,Boston,Wind,High,22.08
2018,Massachusetts,Boston,Humidity,Medium,24.3
2018,Massachusetts,Boston,Temperature,21-30,23.32
2018,Massachusetts,Boston,Wind,11-20,6.24
2018,Massachusetts,Boston,Humidity,Calm,6.23
2018,Massachusetts,Boston,Temperature,Storm,9.72
2015,California,Cambridge,Wind,Calm,10.57
2015,California,Cambridge,Humidity,Storm,0.23
2015,California,Cambridge,Temperature,Breeze,14.69
2015,California,Cambridge,Wind,High,16.05
2015,California,Cambridge,Humidity,Medium,16.54
2015,California,Cambridge,Temperature,21-30,19.09
2015,California,Cambridge,Wind,11-20,19.52
2015,California,Cambridge,Humidity,Calm,23.98
2015,California,Cambridge,Temperature,Storm,24.26
