State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Maryland,Columbia,Air,Noise,0.83
Maryland,Columbia,Water,Thermal,-75.59
Maryland,Columbia,Soil,Light,14.22
Maryland,Columbia,Air,Surface water,14.26
Maryland,Columbia,Water,Chemical,17.45
Maryland,Columbia,Soil,Urban Activities,55.69
Maryland,Columbia,Air,Solid Waste,28.3
Maryland,Columbia,Water,Industrial,29.67
Maryland,Columbia,Soil,Noise,30.72
Minnesota,Aberdeen,Air,Noise,-99.73
Minnesota,Aberdeen,Water,Thermal,31.15
Minnesota,Aberdeen,Soil,Light,-95.75
Minnesota,Aberdeen,Air,Surface water,-93.9
Minnesota,Aberdeen,Water,Chemical,-90.76
Minnesota,Aberdeen,Soil,Urban Activities,38.83
Minnesota,Aberdeen,Air,Solid Waste,-90.06
Minnesota,Aberdeen,Water,Industrial,41.98
Minnesota,Aberdeen,Soil,Noise,-86.68
Michigan,Baltimore,Air,Noise,43.0
Michigan,Baltimore,Water,Thermal,41.28
Michigan,Baltimore,Soil,Light,-85.37
Michigan,Baltimore,Air,Surface water,-82.38
Michigan,Baltimore,Water,Chemical,-81.95
Michigan,Baltimore,Soil,Urban Activities,47.38
Michigan,Baltimore,Air,Solid Waste,-78.61
Michigan,Baltimore,Water,Industrial,51.63
Michigan,Baltimore,Soil,Noise,50.33
Maryland,Rochester,Air,Noise,-75.18
Maryland,Rochester,Water,Thermal,-74.52
Maryland,Rochester,Soil,Light,-73.76
Maryland,Rochester,Air,Surface water,-72.95
Maryland,Rochester,Water,Chemical,-72.8
Maryland,Rochester,Soil,Urban Activities,58.79
Maryland,Rochester,Air,Solid Waste,56.76
Maryland,Rochester,Water,Industrial,-68.99
Maryland,Rochester,Soil,Noise,-71.03
Minnesota,Hastings,Air,Noise,58.25
Minnesota,Hastings,Water,Thermal,-67.05
Minnesota,Hastings,Soil,Light,57.92
Minnesota,Hastings,Air,Surface water,65.77
Minnesota,Hastings,Water,Chemical,66.16
Minnesota,Hastings,Soil,Urban Activities,67.4
Minnesota,Hastings,Air,Solid Waste,-61.3
Minnesota,Hastings,Water,Industrial,70.16
Minnesota,Hastings,Soil,Noise,73.0
Michigan,Flint,Air,Noise,-50.21
Michigan,Flint,Water,Thermal,81.6
Michigan,Flint,Soil,Light,82.52
Michigan,Flint,Air,Surface water,83.86
Michigan,Flint,Water,Chemical,84.49
Michigan,Flint,Soil,Urban Activities,88.19
Michigan,Flint,Air,Solid Waste,-40.1
Michigan,Flint,Water,Industrial,-40.4
Michigan,Flint,Soil,Noise,91.22
Maryland,Detroit,Air,Noise,92.55
Maryland,Detroit,Water,Thermal,94.07
Maryland,Detroit,Soil,Light,-33.43
Maryland,Detroit,Air,Surface water,-32.42
Maryland,Detroit,Water,Chemical,-31.25
Maryland,Detroit,Soil,Urban Activities,98.94
Maryland,Detroit,Air,Solid Waste,-31.09
Maryland,Detroit,Water,Industrial,-28.85
Maryland,Detroit,Soil,Noise,-27.73
Minnesota,Port Huron,Air,Noise,-34.5
Minnesota,Port Huron,Water,Thermal,-27.5
Minnesota,Port Huron,Soil,Light,-24.73
Minnesota,Port Huron,Air,Surface water,-21.65
Minnesota,Port Huron,Water,Chemical,-21.07
Minnesota,Port Huron,Soil,Urban Activities,-12.73
Minnesota,Port Huron,Air,Solid Waste,-11.44
Minnesota,Port Huron,Water,Industrial,-6.34
Minnesota,Port Huron,Soil,Noise,-2.13
