Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Export,2019,Beverage,Juice,384.93
Export,2019,Meat,Coffee,266.47
Export,2019,Beverage,Chicken,523.16
Export,2019,Meat,Lamb,656.45
Export,2019,Beverage,Pork,662.37
Export,2019,Meat,Juice,407.79
Export,2020,Beverage,Juice,150.45
Export,2020,Meat,Coffee,538.23
Export,2020,Beverage,Chicken,163.22
Export,2020,Meat,Lamb,931.62
Export,2020,Beverage,Pork,42.47
Export,2020,Meat,Juice,299.61
Export,2016,Beverage,Juice,814.03
Export,2016,Meat,Coffee,561.68
Export,2016,Beverage,Chicken,51.58
Export,2016,Meat,Lamb,566.65
Export,2016,Beverage,Pork,75.34
Export,2016,Meat,Juice,975.29
Export,2019,Beverage,Juice,88.89
Export,2019,Meat,Coffee,474.27
Export,2019,Beverage,Chicken,476.67
Export,2019,Meat,Lamb,733.07
Export,2019,Beverage,Pork,359.11
Export,2019,Meat,Juice,502.52
