Import-Export,Year,Quarter,Category,Item,Value
Import_Export,Year,Quarter,Category,Item,Value
Export,2021,Q1,Meat,Camel,771.82
Export,2021,Q1,Beverage,Beef,271.95
Export,2021,Q1,Dairy,Duck,783.3
Export,2021,Q1,Meat,Tea,657.62
Export,2021,Q1,Beverage,Coffee,145.62
Export,2021,Q1,Dairy,Yoghurt,661.48
Export,2021,Q1,Meat,Butter,795.93
Export,2021,Q1,Beverage,Cheese,541.55
Export,2021,Q1,Dairy,Camel,418.77
Export,2018,Q1,Meat,Camel,35.85
Export,2018,Q1,Beverage,Beef,39.48
Export,2018,Q1,Dairy,Duck,424.4
Export,2018,Q1,Meat,Tea,809.84
Export,2018,Q1,Beverage,Coffee,813.89
Export,2018,Q1,Dairy,Yoghurt,435.86
Export,2018,Q1,Meat,Butter,821.3
Export,2018,Q1,Beverage,Cheese,949.16
Export,2018,Q1,Dairy,Camel,696.35
Export,2021,Q1,Meat,Camel,60.46
Export,2021,Q1,Beverage,Beef,573.68
Export,2021,Q1,Dairy,Duck,575.16
Export,2021,Q1,Meat,Tea,320.98
Export,2021,Q1,Beverage,Coffee,705.72
Export,2021,Q1,Dairy,Yoghurt,708.34
Export,2021,Q1,Meat,Butter,709.59
Export,2021,Q1,Beverage,Cheese,455.23
Export,2021,Q1,Dairy,Camel,715.92
Export,2018,Q1,Meat,Camel,462.02
Export,2018,Q1,Beverage,Beef,465.18
Export,2018,Q1,Dairy,Duck,91.9
Export,2018,Q1,Meat,Tea,989.67
Export,2018,Q1,Beverage,Coffee,351.28
Export,2018,Q1,Dairy,Yoghurt,228.44
Export,2018,Q1,Meat,Butter,122.3
Export,2018,Q1,Beverage,Cheese,510.58
Export,2018,Q1,Dairy,Camel,639.13
