Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Export,2022,Cereals,Soybeans,896.84
Export,2022,Dairy,Rice,513.49
Export,2022,Meat,Milk,519.26
Export,2022,Cereals,Cream,790.07
Export,2022,Dairy,Butter,152.51
Export,2022,Meat,Beef,794.19
Export,2022,Cereals,Camel,675.2
Export,2022,Dairy,Soybeans,821.01
Export,2022,Meat,Rice,441.22
Export,2020,Cereals,Soybeans,570.08
Export,2020,Dairy,Rice,450.14
Export,2020,Meat,Milk,583.86
Export,2020,Cereals,Cream,73.87
Export,2020,Dairy,Butter,842.88
Export,2020,Meat,Beef,459.68
Export,2020,Cereals,Camel,588.34
Export,2020,Dairy,Soybeans,974.75
Export,2020,Meat,Rice,976.94
Export,2022,Cereals,Soybeans,470.6
Export,2022,Dairy,Rice,215.85
Export,2022,Meat,Milk,345.82
Export,2022,Cereals,Cream,493.1
Export,2022,Dairy,Butter,881.03
Export,2022,Meat,Beef,114.72
Export,2022,Cereals,Camel,126.64
Export,2022,Dairy,Soybeans,635.1
Export,2022,Meat,Rice,894.1
