Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Import,2018,Cereals,Wheat,545.24
Import,2018,Meat,Soybeans,738.63
Import,2018,Cereals,Corn,450.4
Import,2018,Meat,Duck,682.18
Import,2018,Cereals,Chicken,829.07
Import,2018,Meat,Wheat,811.74
Import,2019,Cereals,Wheat,429.33
Import,2019,Meat,Soybeans,976.3
Import,2019,Cereals,Corn,787.75
Import,2019,Meat,Duck,918.41
Import,2019,Cereals,Chicken,182.36
Import,2019,Meat,Wheat,280.09
Import,2018,Cereals,Wheat,89.23
Import,2018,Meat,Soybeans,634.52
Import,2018,Cereals,Corn,795.95
Import,2018,Meat,Duck,189.98
Import,2018,Cereals,Chicken,606.11
Import,2018,Meat,Wheat,767.84
