Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Culture,Concert,Q2,May,California,San Francisco,0.43
Culture,Concert,Q1,April,Georgia,Albany,1.09
Culture,Concert,Q2,June,California,San Francisco,2.69
Culture,Concert,Q1,January,Georgia,Albany,3.2
Culture,Concert,Q2,February,California,San Francisco,2.17
Culture,Concert,Q1,March,Georgia,Albany,2.85
Production,Theatre,Q2,May,California,San Francisco,6.59
Production,Theatre,Q1,April,Georgia,Albany,7.76
Production,Theatre,Q2,June,California,San Francisco,7.88
Production,Theatre,Q1,January,Georgia,Albany,6.23
Production,Theatre,Q2,February,California,San Francisco,15.49
Production,Theatre,Q1,March,Georgia,Albany,15.08
Residential,Museum,Q2,May,California,San Francisco,16.23
Residential,Museum,Q1,April,Georgia,Albany,18.69
Residential,Museum,Q2,June,California,San Francisco,21.76
Residential,Museum,Q1,January,Georgia,Albany,23.21
Residential,Museum,Q2,February,California,San Francisco,24.15
Residential,Museum,Q1,March,Georgia,Albany,33.34
Culture,Workshop,Q2,May,California,San Francisco,39.53
Culture,Workshop,Q1,April,Georgia,Albany,46.35
Culture,Workshop,Q2,June,California,San Francisco,47.06
Culture,Workshop,Q1,January,Georgia,Albany,50.09
Culture,Workshop,Q2,February,California,San Francisco,52.93
Culture,Workshop,Q1,March,Georgia,Albany,52.58
Production,Factory,Q2,May,California,San Francisco,54.4
Production,Factory,Q1,April,Georgia,Albany,53.03
Production,Factory,Q2,June,California,San Francisco,56.24
Production,Factory,Q1,January,Georgia,Albany,60.66
Production,Factory,Q2,February,California,San Francisco,61.58
Production,Factory,Q1,March,Georgia,Albany,62.39
Residential,Hotel,Q2,May,California,San Francisco,60.34
Residential,Hotel,Q1,April,Georgia,Albany,64.75
Residential,Hotel,Q2,June,California,San Francisco,68.23
Residential,Hotel,Q1,January,Georgia,Albany,69.25
Residential,Hotel,Q2,February,California,San Francisco,71.96
Residential,Hotel,Q1,March,Georgia,Albany,73.21
Culture,House,Q2,May,California,San Francisco,76.95
Culture,House,Q1,April,Georgia,Albany,79.13
Culture,House,Q2,June,California,San Francisco,80.02
Culture,House,Q1,January,Georgia,Albany,79.26
Culture,House,Q2,February,California,San Francisco,82.5
Culture,House,Q1,March,Georgia,Albany,83.24
Production,Apartment,Q2,May,California,San Francisco,85.74
Production,Apartment,Q1,April,Georgia,Albany,87.03
Production,Apartment,Q2,June,California,San Francisco,88.75
Production,Apartment,Q1,January,Georgia,Albany,90.4
Production,Apartment,Q2,February,California,San Francisco,92.3
Production,Apartment,Q1,March,Georgia,Albany,99.32
