State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Michigan,Flint,Soil,Inorganic Fertilizers,4.86
Michigan,Flint,Water,Inferior Irrigation,8.92
Michigan,Flint,Air,Urban Activities,11.87
Michigan,Flint,Soil,Industrial,14.39
Michigan,Flint,Water,Solid Waste,15.87
Michigan,Flint,Air,Surface water,18.24
Michigan,Flint,Soil,Chemical,19.81
Michigan,Flint,Water,Oxygen-depletion,23.65
Michigan,Flint,Air,Groundwater,23.86
Michigan,Flint,Soil,Light,28.56
Michigan,Flint,Water,Thermal,-95.11
Michigan,Flint,Air,Noise,35.93
Michigan,Flint,Soil,Inorganic Fertilizers,35.6
Michigan,Flint,Water,Inferior Irrigation,37.05
Michigan,Flint,Air,Urban Activities,-92.83
Minnesota,Port Huron,Soil,Inorganic Fertilizers,39.99
Minnesota,Port Huron,Water,Inferior Irrigation,39.52
Minnesota,Port Huron,Air,Urban Activities,-88.43
Minnesota,Port Huron,Soil,Industrial,40.09
Minnesota,Port Huron,Water,Solid Waste,42.82
Minnesota,Port Huron,Air,Surface water,41.11
Minnesota,Port Huron,Soil,Chemical,40.75
Minnesota,Port Huron,Water,Oxygen-depletion,-82.62
Minnesota,Port Huron,Air,Groundwater,44.89
Minnesota,Port Huron,Soil,Light,-81.01
Minnesota,Port Huron,Water,Thermal,49.33
Minnesota,Port Huron,Air,Noise,42.41
Minnesota,Port Huron,Soil,Inorganic Fertilizers,51.87
Minnesota,Port Huron,Water,Inferior Irrigation,52.83
Minnesota,Port Huron,Air,Urban Activities,53.53
Michigan,Detroit,Soil,Inorganic Fertilizers,-74.25
Michigan,Detroit,Water,Inferior Irrigation,55.65
Michigan,Detroit,Air,Urban Activities,-73.41
Michigan,Detroit,Soil,Industrial,-66.74
Michigan,Detroit,Water,Solid Waste,0.17
Michigan,Detroit,Air,Surface water,66.29
Michigan,Detroit,Soil,Chemical,71.57
Michigan,Detroit,Water,Oxygen-depletion,-56.47
Michigan,Detroit,Air,Groundwater,-55.0
Michigan,Detroit,Soil,Light,72.76
Michigan,Detroit,Water,Thermal,71.64
Michigan,Detroit,Air,Noise,-55.25
Michigan,Detroit,Soil,Inorganic Fertilizers,77.73
Michigan,Detroit,Water,Inferior Irrigation,-56.66
Michigan,Detroit,Air,Urban Activities,79.75
Minnesota,Rochester,Soil,Inorganic Fertilizers,80.83
Minnesota,Rochester,Water,Inferior Irrigation,82.62
Minnesota,Rochester,Air,Urban Activities,83.59
Minnesota,Rochester,Soil,Industrial,84.08
Minnesota,Rochester,Water,Solid Waste,-43.9
Minnesota,Rochester,Air,Surface water,88.95
Minnesota,Rochester,Soil,Chemical,89.36
Minnesota,Rochester,Water,Oxygen-depletion,-40.93
Minnesota,Rochester,Air,Groundwater,-38.97
Minnesota,Rochester,Soil,Light,94.8
Minnesota,Rochester,Water,Thermal,-34.66
Minnesota,Rochester,Air,Noise,-34.65
Minnesota,Rochester,Soil,Inorganic Fertilizers,98.48
Minnesota,Rochester,Water,Inferior Irrigation,-29.75
Minnesota,Rochester,Air,Urban Activities,-29.17
Michigan,Minneapolis,Soil,Inorganic Fertilizers,-27.64
Michigan,Minneapolis,Water,Inferior Irrigation,-28.34
Michigan,Minneapolis,Air,Urban Activities,-25.16
Michigan,Minneapolis,Soil,Industrial,-24.38
Michigan,Minneapolis,Water,Solid Waste,98.17
Michigan,Minneapolis,Air,Surface water,-30.84
Michigan,Minneapolis,Soil,Chemical,-20.66
Michigan,Minneapolis,Water,Oxygen-depletion,-17.03
Michigan,Minneapolis,Air,Groundwater,-13.16
Michigan,Minneapolis,Soil,Light,-13.7
Michigan,Minneapolis,Water,Thermal,-10.26
Michigan,Minneapolis,Air,Noise,-9.56
Michigan,Minneapolis,Soil,Inorganic Fertilizers,-3.61
Michigan,Minneapolis,Water,Inferior Irrigation,-2.89
Michigan,Minneapolis,Air,Urban Activities,-1.56
