Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Export,2022,Cereals,Wheat,128.61
Export,2022,Beverage,Corn,260.66
Export,2022,Dairy,Tea,647.03
Export,2022,Cereals,Soda,138.59
Export,2022,Beverage,Coffee,664.73
Export,2022,Dairy,Cream,31.11
Export,2022,Cereals,Milk,544.27
Export,2022,Beverage,Wheat,417.52
Export,2022,Dairy,Corn,548.04
Export,2020,Cereals,Wheat,425.67
Export,2020,Beverage,Corn,681.13
Export,2020,Dairy,Tea,46.65
Export,2020,Cereals,Soda,686.74
Export,2020,Beverage,Coffee,304.83
Export,2020,Dairy,Cream,191.48
Export,2020,Cereals,Milk,449.07
Export,2020,Beverage,Wheat,451.23
Export,2020,Dairy,Corn,856.67
Export,2022,Cereals,Wheat,985.3
Export,2022,Beverage,Corn,356.15
Export,2022,Dairy,Tea,997.0
Export,2022,Cereals,Soda,362.45
Export,2022,Beverage,Coffee,875.1
Export,2022,Dairy,Cream,235.51
Export,2022,Cereals,Milk,490.4
Export,2022,Beverage,Wheat,499.64
Export,2022,Dairy,Corn,884.24
