State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Georgia,Columbus,2022,Soil,Solid Waste,2.86
Georgia,Columbus,2022,Water,Inferior Irrigation,8.1
Georgia,Columbus,2022,Air,Chemical,9.48
Georgia,Columbus,2022,Soil,Surface water,11.3
Georgia,Columbus,2022,Water,Thermal,12.78
Georgia,Columbus,2022,Air,Noise,14.72
Georgia,Columbus,2022,Soil,Light,17.71
Georgia,Columbus,2022,Water,Solid Waste,24.04
Georgia,Columbus,2022,Air,Inferior Irrigation,25.95
Florida,Albany,2021,Soil,Solid Waste,-97.39
Florida,Albany,2021,Water,Inferior Irrigation,32.13
Florida,Albany,2021,Air,Chemical,33.2
Florida,Albany,2021,Soil,Surface water,32.94
Florida,Albany,2021,Water,Thermal,35.25
Florida,Albany,2021,Air,Noise,35.3
Florida,Albany,2021,Soil,Light,35.15
Florida,Albany,2021,Water,Solid Waste,33.72
Florida,Albany,2021,Air,Inferior Irrigation,-88.71
Illinois,Washington,2022,Soil,Solid Waste,-86.58
Illinois,Washington,2022,Water,Inferior Irrigation,44.46
Illinois,Washington,2022,Air,Chemical,50.22
Illinois,Washington,2022,Soil,Surface water,-77.57
Illinois,Washington,2022,Water,Thermal,-76.05
Illinois,Washington,2022,Air,Noise,-73.71
Illinois,Washington,2022,Soil,Light,56.3
Illinois,Washington,2022,Water,Solid Waste,57.73
Illinois,Washington,2022,Air,Inferior Irrigation,-70.96
Georgia,Fort Lauderdale,2021,Soil,Solid Waste,-69.03
Georgia,Fort Lauderdale,2021,Water,Inferior Irrigation,60.37
Georgia,Fort Lauderdale,2021,Air,Chemical,55.72
Georgia,Fort Lauderdale,2021,Soil,Surface water,-64.62
Georgia,Fort Lauderdale,2021,Water,Thermal,-57.1
Georgia,Fort Lauderdale,2021,Air,Noise,72.86
Georgia,Fort Lauderdale,2021,Soil,Light,-56.62
Georgia,Fort Lauderdale,2021,Water,Solid Waste,74.43
Georgia,Fort Lauderdale,2021,Air,Inferior Irrigation,-56.4
Florida,Tampa,2022,Soil,Solid Waste,-52.35
Florida,Tampa,2022,Water,Inferior Irrigation,72.42
Florida,Tampa,2022,Air,Chemical,-50.19
Florida,Tampa,2022,Soil,Surface water,78.87
Florida,Tampa,2022,Water,Thermal,-48.41
Florida,Tampa,2022,Air,Noise,77.93
Florida,Tampa,2022,Soil,Light,-46.27
Florida,Tampa,2022,Water,Solid Waste,83.84
Florida,Tampa,2022,Air,Inferior Irrigation,-44.71
Illinois,Springfield,2021,Soil,Solid Waste,-43.24
Illinois,Springfield,2021,Water,Inferior Irrigation,86.57
Illinois,Springfield,2021,Air,Chemical,84.51
Illinois,Springfield,2021,Soil,Surface water,88.59
Illinois,Springfield,2021,Water,Thermal,85.02
Illinois,Springfield,2021,Air,Noise,-36.92
Illinois,Springfield,2021,Soil,Light,94.87
Illinois,Springfield,2021,Water,Solid Waste,96.77
Illinois,Springfield,2021,Air,Inferior Irrigation,97.26
Georgia,Chicago,2022,Soil,Solid Waste,98.17
Georgia,Chicago,2022,Water,Inferior Irrigation,96.43
Georgia,Chicago,2022,Air,Chemical,99.86
Georgia,Chicago,2022,Soil,Surface water,-23.94
Georgia,Chicago,2022,Water,Thermal,-21.66
Georgia,Chicago,2022,Air,Noise,-17.21
Georgia,Chicago,2022,Soil,Light,-14.34
Georgia,Chicago,2022,Water,Solid Waste,-12.6
Georgia,Chicago,2022,Air,Inferior Irrigation,-5.96
