Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Export,2018,Dairy,Cheese,129.23
Export,2018,Beverage,Milk,386.46
Export,2018,Cereals,Juice,131.67
Export,2018,Dairy,Coffee,899.91
Export,2018,Beverage,Soda,518.71
Export,2018,Cereals,Corn,521.72
Export,2018,Dairy,Oats,138.51
Export,2018,Beverage,Cheese,20.68
Export,2018,Cereals,Milk,404.41
Export,2019,Dairy,Cheese,150.51
Export,2019,Beverage,Milk,157.96
Export,2019,Cereals,Juice,804.36
Export,2019,Dairy,Coffee,426.49
Export,2019,Beverage,Soda,943.86
Export,2019,Cereals,Corn,48.64
Export,2019,Dairy,Oats,437.04
Export,2019,Beverage,Cheese,822.93
Export,2019,Cereals,Milk,69.53
Export,2018,Dairy,Cheese,199.03
Export,2018,Beverage,Milk,583.18
Export,2018,Cereals,Juice,77.0
Export,2018,Dairy,Coffee,734.21
Export,2018,Beverage,Soda,863.38
Export,2018,Cereals,Corn,612.21
Export,2018,Dairy,Oats,878.96
Export,2018,Beverage,Cheese,623.83
Export,2018,Cereals,Milk,882.91
